Phase,Site id,Municipality,Site name,Collection,Main number,Subnumber,p,i,z,m1,m2,m3,n1,n2,n3,n4,p1,p2,r1,r2,Category,Type,Subtype,Subtype (Finnish),Certainty,Integrity,Length (mm),Width (mm),Thickness (mm),Fragment length (mm),Fragment width (mm),Fragment thickness (mm),Other notes (Finnish),Photo ID,X,Y,Main temper (Finnish),Other tempers (Finnish),Count (1-10),Count (10-100),Count (>100),Subtype 2,Subtype 2 (Finnish),Rock type (Finnish),PhotoID,Length,Mon1,Mon2,Mon3,Mon4,Mon5,Mon6,Ajoitusperuste,Type (Finnish),Preroman IA,Early Roman IA,Late Roman IA,Migration period,Merovingian period,Viking period,Crusade period,1100-1300,1400-1500,Settlement site,Cremation cemetery,Inhumation cemetery,Stray find,Cairn,Hoard,Other context,Decoration,Wave motif,Grid motif,Cord impression,Decoration elements (Finnish),Wall thickness 1 (mm),Wall thickness 2 (mm),Rim thickness 1 (mm),Rim thickness 2 (mm),Crust,Stone art (Finnish)
IA,680010008,Raisio,Tuomala,KM,19000,8171.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead (eye bead),Silmähelmi,1.0,True,10.0,,,,,,"Pallomainen, monta sinistä laikkua joissa valkoinen reunus. Sininen pohja. Säteetön",,"22,17799026","60,48937197",,,,,,,,,KM 19000_8171,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,8208.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,False,,,,,,,"Sininnen. Tosi pahasti vaurioitunut, ei voi määrittää. Reikääkään ei enää näkyvivissä.",,"22,17799026","60,48937197",,,,,,,,,KM 19000_8208,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,5056.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Bronze bead,Bronze bead,,1.0,True,10.0,9.0,,,,,"Vastaava nrlla :5168; 5513. Tynnyrimäinen nrolla 5542 ja 5544 (jolla myös ratsastajatulusrautaa), myös 5550, 5548, 5554, 5557",,"22,17799026","60,48937197",,,,,,,,,KM 19000_5056,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,5245.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,6.0,,,,,,"Sininen pyöreä, litteä pieni rengasmainen sininen nrola 5604, sulanut sininen 5603",,"22,17799026","60,48937197",,,,,,,,,KM 19000_5245,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,5483.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,,15.0,,,,,"Puolikas, sininen, isohko, koristeluna keltaista, punaista, valkoista, viivaa ja aaltoviivaa vyöhykkeinä. Saman helmen katkelma nrolla 8961. Vastine Janakkalan Kernaalan merov.aik. kätköstä. Luistarin hauta 1062.",,"22,17799026","60,48937197",,,,,,,,,KM 19000_5483,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,5516.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,12.0,,,,,,"Toisensa leikkaavat punaiset aaltoviivat, pohja keltainen. Tulessa ollut. Ks. Saramäki, Kalmumäki, Luistari h404, ks Cleve 43: Pl.15:85, Rana 1990: 50",,"22,17799026","60,48937197",,,,,,,,,KM 19000_5516,,,,,,,,,Lasimassahelmi,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,4836.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Bronze bead,Bronze bead,,1.0,True,10.0,,,,,,uurrettu tynnyrimäinen,,"22,17799026","60,48937197",,,,,,,,,KM 19000_4836,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,4800.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Bronze bead,Bronze bead,,3.0,True,,,,,,,Yksi reikä ja sisäpuoli onton oloinen. Luetteloitu tulessa olleena helmenä. Joko helmi tai nuppi esim. hk-soljesta.,,"22,17799026","60,48937197",,,,,,,,,KM 19000_4800,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,5910.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,7.0,8.0,,,,,"Vihreä, kiertämällä valmistettu",,"22,17799026","60,48937197",,,,,,,,,KM 19000_5910,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,7169.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Zebra glass bead,Seeprahelmi,1.0,False,,,,,,,"Iso, sulanut möykky. Valkosia ja punaisia ja keltaisia raitoja sinisellä pohjalla.",,"22,17799026","60,48937197",,,,,,,,,KM 19000_7169,,,,,,,,,Lasimassahelmi,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,7207.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,False,,,,,,,"Keltainen sulanut, ehkä sulanut kiinni myös sinistä helmeä",,"22,17799026","60,48937197",,,,,,,,,KM 19000_7207,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,3847.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,2.0,True,15.0,14.0,11.0,,,,"Kulunut, vähän melonihelmen muotoa, pinnassa jäänteitä sinisestä tai vihreästä lasista tai lasitteesta. Onko helmi lasitettu vai kokonaan lasimassaa? Tosi kevyt!! Ehkä kuitenkin on lasimassaa, palanut huokoiseksi.",,"22,17799026","60,48937197",,,,,,,,,KM 19000_3847,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,8164.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,8.0,4.0,,,,,Pieni sininen rengasmainen. Pietikäisen mukaan kiertämällä valmistettu tynnyrimäinen.Sininen. Suorasta lasiputkesta valmistettu pieni sininen nrolla 8261,,"22,17799026","60,48937197",,,,,,,,,KM 19000_8164,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,7661.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,False,,,,8.0,6.0,,"Sininen, valkoista aaltoilevaa viivaa. Pieni fragmentti helmestä. Pietikäiseltä puuttuu, koska luetteloitu lasimassana eikä helmen kpleena. 7700 osin sulanut kpl voi olla samaa tai samanlaista, sitä ei kuvattu tai kirjattu ylös erikseen. Samanlaista myös",,"22,17799026","60,48937197",,,,,,,,,KM 19000_7661,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,8169.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead (serial),Sarjahelmi,1.0,True,,,,,,,"Segmentoidusta lasiputkesta valmistettu E-helmi, kolmiosainen",,"22,17799026","60,48937197",,,,,,,,,KM 19000_8169,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,7712.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,9.0,8.0,,,,,"Luettelon mukaan keltaisenruskeaa lasimassaa. Sanoisin, että oranssi. Oranssit Cleven mukaan yleisiä merovingiajalla. Käytetty myös viikkarilla ja RRA. Kiertämällä valmistettu tynnyrimäinen. Myös nrolla 7783. Puolikas :8630,",,"22,17799026","60,48937197",,,,,,,,,KM 19000_7712,,,,,,,,,Lasimassahelmi,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,4247.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,6.0,2.0,,,,,"Pieni sininen. Ks löytöluettelosta loputkin helmet! Myös 4315, 6495, 7266",,"22,17799026","60,48937197",,,,,,,,,KM 19000_4247,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,4478.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Clay bead,Clay bead,,1.0,True,9.0,,,,,,"Osin rikkinäinen myös nrolla 7144, jossa pinta kiiltävä, onko käsitelty jälkitöissä?",,"22,17799026","60,48937197",,,,,,,,,KM 19000_4478,,,,,,,,,Savihelmi,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,6194.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,False,,,,,,,"Pieni fragmentti, sininen, valkoista juovakoristelua",,"22,17799026","60,48937197",,,,,,,,,KM 19000_6194,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010008,Raisio,Tuomala,KM,19000,7793.0,6718440.0,3235246.0,17,,,,,,,,,,,,Beads,Clay bead,Clay bead,,1.0,True,10.0,7.0,,,,,tynnyrimäinen,,"22,17799026","60,48937197",,,,,,,,,KM 19000_7793,,,,,,,,,Savihelmi,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,646.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,False,,,,,,,"Pieni sulanut fragmentti vihreästä tai siniihreästä helmestä, jossa punaista. Luuta kiinni.",,"22,18665542","60,47213444",,,,,,,,,TYA 454_646,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,649.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead (serial),Sarjahelmi,1.0,True,,,,,,,"Osin sulanut, sininen. Sulaneiden helmien kappaleita useita muitakin nroilla 645-648, :653 (keltainen), 654-661, 665-666. + kolmisenkymmentä eri kunnossa olevaa sinistä helmä, osin sulaneita eri alanroilla",,"22,18665542","60,47213444",,,,,,,,,TYA 454_649,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,644.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Stone bead,Carnelian bead,Karneolihelmi,2.0,False,,,,,,,Fragmentti. Palanut.,,"22,18665542","60,47213444",,,,,,,,,TYA 454_644,,,,,,,,,Kivihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,643.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Stone bead,Rock crystal bead,Vuorikristallihelmi,1.0,True,26.0,15.0,,,,,"Iso, ei luontainen kide vaan hiottu monitahokkaaksi, reikä pitkittäin helmen läpi",,"22,18665542","60,47213444",,,,,,,,,TYA 454_643,,,,,,,,,Kivihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,269.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead (serial),Sarjahelmi,1.0,True,,,,,,,"Kaksoishlemi. Sarjahelmiä myös nrolla 272 /yksi kolmois- ja yksi kaskoishelmi, yksi sulanut)",,"22,18665542","60,47213444",,,,,,,,,TYA 454_269,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,244.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead (serial),Sarjahelmi,1.0,True,,,,,,,,,"22,18665542","60,47213444",,,,,,,,,TYA 454_244,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,219.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead,,1.0,True,,,,,,,,,"22,18665542","60,47213444",,,,,,,,,TYA 454_219,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,182.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead (serial),Sarjahelmi,1.0,True,,,,,,,Kaksi kolmiosaista pronssihelmeä ja yksi yksittäinen,,"22,18665542","60,47213444",,,,,,,,,TYA 454_182,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,55.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead (serial),Sarjahelmi,1.0,True,14.0,8.0,,,,,,,"22,18665542","60,47213444",,,,,,,,,TYA 454_55,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,72.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead (serial),Sarjahelmi,1.0,True,21.0,,,,,,,,"22,18665542","60,47213444",,,,,,,,,TYA 454_72,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,73.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead,,1.0,True,10.0,9.0,,,,,"Tynnyrimäinen, toisessa päässä sinistä (sulaneesta lasihelmestä)",,"22,18665542","60,47213444",,,,,,,,,TYA 454_73,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,494,211.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Stone bead,Carnelian bead,Karneolihelmi,1.0,False,,,,,,,"Kaksi fragmenttia, leveä fasetoitu, PALANUT",,"22,18665542","60,47213444",,,,,,,,,TYA 494_211,,,,,,,,,Kivihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,88.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead,,1.0,True,9.0,8.0,,,,,Tynnyrimäinen,,"22,18665542","60,47213444",,,,,,,,,TYA 454_88,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,176.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead (serial),Sarjahelmi,1.0,True,20.0,10.0,,,,,2 kpl isoa,,"22,18665542","60,47213444",,,,,,,,,TYA 454_176,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,171.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead,,1.0,True,9.0,,,,,,Tynnyrinmuotoinen. Vastaava myös nrolla :297,,"22,18665542","60,47213444",,,,,,,,,TYA 454_171,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,186.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead,,1.0,True,11.0,6.0,,,,,Litteähkö,,"22,18665542","60,47213444",,,,,,,,,TYA 454_186,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,544,7.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead (serial),Sarjahelmi,1.0,True,26.0,,,,,,,,"22,18665542","60,47213444",,,,,,,,,TYA 544_7,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,544,213.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Stone bead,Carnelian bead,Karneolihelmi,1.0,True,30.0,12.0,,,,,"sylinterimäinen; fasetoitu, palanut",,"22,18665542","60,47213444",,,,,,,,,TYA 544_213,,,,,,,,,Kivihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,544,214.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Stone bead,Carnelian bead,Karneolihelmi,1.0,True,20.0,9.0,,,,,"sylinterimäinen; fasetoitu, palanut",,"22,18665542","60,47213444",,,,,,,,,TYA 544_214,,,,,,,,,Kivihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,544,215.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Stone bead,Carnelian bead,Karneolihelmi,1.0,True,12.0,12.0,,,,,"pyöreä; fasetoitu, palanut",,"22,18665542","60,47213444",,,,,,,,,TYA 544_215,,,,,,,,,Kivihelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,544,220.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,False,,,,,,,"Sininen, reiän suuntaisesti vastakkainen vaaleampi juova keskellä, ehkä hopeanvärinen ja sen keskellä ura jossa ehkä punaista",,"22,18665542","60,47213444",,,,,,,,,TYA 544_220,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,544,92.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead (serial),Sarjahelmi,1.0,True,,,,,,,Kaksi. Toinen kolmi- ja toine neliosainen.,,"22,18665542","60,47213444",,,,,,,,,TYA 544_92,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,544,221.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,,,,,,,"Ei vastaa luettelon kuvausta, jonka mukaan pitäisi olla läpikuultava helmen puolikas. Tämä osin sulanut vaalea helmi, jossa punaista ristikkonauhaa.",,"22,18665542","60,47213444",,,,,,,,,TYA 544_221,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,544,224.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,,,,,,,"Sininen suorasta putkesta leikattu. Sinisiä ainakin väh. Kymmenen eri alanroilla, osa hyvin sulaneita. Kaksoishelmi nrolla :227 sininen, segmentoitua varrasta",,"22,18665542","60,47213444",,,,,,,,,TYA 544_224,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,697.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,7.0,4.0,,,,,"Sininen, suorasta putkesta leikattu mutta toiselta pinnalta pyöristetty",,"22,18665542","60,47213444",,,,,,,,,TYA 454_697,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,494,200.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,,,,,,,Sinisiä suorasta putkesta leikattuja 5 kpl. Muilla nroilla ainakin 30 sulaneen sinisen helmen kpleita,,"22,18665542","60,47213444",,,,,,,,,TYA 494_200,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,544,31.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Bronze bead,Bronze bead,,1.0,True,,,,,,,"Tynnyrimäinen, viivakoristelut mol.päissä",,"22,18665542","60,47213444",,,,,,,,,TYA 544_31,,,,,,,,,Pronssihelmi,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,650.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,7.0,,,,,,Sininen kierretty,,"22,18665542","60,47213444",,,,,,,,,TYA 454_650,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,494,220.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead (eye bead),Silmähelmi,1.0,True,20.0,12.0,,,,,"Keltainen, silmä turkoosia ja niissä punainen reunus, säteet mustaa ja valkoista, onko vihreää joukossa myös?",,"22,18665542","60,47213444",,,,,,,,,TYA 494_220,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,494,201.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,,,,,,,"Toinen punainen kierretty, toinen pieni sininen segmentoidusta vartaasta. Punainen myös nrolla 223",,"22,18665542","60,47213444",,,,,,,,,TYA 494_201,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,494,197.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,,,,,,,"Sinisiä, kolme kokonaista ja yksi puolikas. Hieman sulaneita muodttomiksi. Yksi suorasta putkesta leik.",,"22,18665542","60,47213444",,,,,,,,,TYA 494_197,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,669.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,False,,,,,,,"Isohkon helmen kappale, osin sulanut. Keltainen ja valkoista viivaa.",,"22,18665542","60,47213444",,,,,,,,,TYA 454_669,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,667.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,10.0,6.0,,,,,Punainen,,"22,18665542","60,47213444",,,,,,,,,TYA 454_667,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,662.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,True,7.0,3.0,,,,,"Sininen rengasmainen, leikattu. Myös :663 (vähän pienempi) ja :664",,"22,18665542","60,47213444",,,,,,,,,TYA 454_662,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,652.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead,,1.0,False,,,,,,,Sulaneiden punaisten helmien kappaleita 1-2,,"22,18665542","60,47213444",,,,,,,,,TYA 454_652,,,,,,,,,Lasimassahelmi,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
IA,680010009,Raisio,Siiri 1,TYA,454,651.0,6716488.0,3235581.0,19,,,,,,,,,,,,Beads,Glass bead,Glass bead (serial),Sarjahelmi,1.0,True,16.0,6.0,,,,,Vartaasta. Sininen.,,"22,18665542","60,47213444",,,,,,,,,TYA 454_651,,,,,,,,,Lasimassahelmi,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,
