Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;uusi 7074;KM;2003;7,1;Uusi-Laatokka;Sääsjoen kanava;6681118;3801682;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone chisel;Bone chisel;Luutaltta;1;TRUE;148;22;15;;;;;KM 2003_7,1;32,42887441;60,13027474
SA;uusi 7074;KM;2003;7,2;Uusi-Laatokka;Sääsjoen kanava;6681118;3801682;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone chisel;Bone chisel;Luutaltta;2;TRUE;105;8;20;;;;;KM 2003_7,2;32,42887441;60,13027474
SA;uusi 7074;KM;2003;7,3;Uusi-Laatokka;Sääsjoen kanava;6681118;3801682;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone chisel;Bone chisel;Luutaltta;3;TRUE;83;18;9;;;;;KM 2003_7,3;32,42887441;60,13027474
SA;uusi 7074;KM;2003;7,4;Uusi-Laatokka;Sääsjoen kanava;6681118;3801682;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;TRUE;;;;175;21;13;Saattanut olla taltta.;KM 2003_7,4;32,42887441;60,13027474
SA;uusi 7074;KM;2003;8;Uusi-Laatokka;Sääsjoen kanava;6681118;3801682;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;131;14;6;Saattanut olla taltta tai naskali.;KM 2003_8;32,42887441;60,13027474
SA;Räisälä 18;KM;6939;28;Räisälä;Virtelä Pitkäjärvi;6767059;3644914;;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;4;3;;KM 6939_28;29,67448097;60,98635301
SA;Räisälä 18;KM;6939;108;Räisälä;Virtelä Pitkäjärvi;6767059;3644914;;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;23;11;7;;KM 6939_108;29,67448097;60,98635301
SA;Räisälä 18;KM;6939;187;Räisälä;Virtelä Pitkäjärvi;6767059;3644914;;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone awl;Bone awl;Luunaskali;2;FALSE;20;6;2;;;;;KM 6939_187;29,67448097;60,98635301
SA;211010004;KM;7964;27;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;13;11;4;;KM 7964_27;24,12304656;61,45037381
SA;211010004;KM;7964;33;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Bone fishhook;Bone fishhook;Luuongenkoukku;1;FALSE;;;;21;8;4;;KM 7964_33;24,12304656;61,45037381
SA;211010004;KM;7964;93;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;21;6;5;renkaan tms osa, poikkileikkaus rombi;KM 7964_93;24,12304656;61,45037381
SA;211010004;KM;7964;93;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;12;7;5;nuolenkärki? Poikkileikkaus rombi;KM 7964_93;24,12304656;61,45037381
SA;211010004;KM;7964;93;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;23;6;5;renkaan tms osa, poikkileikkaus rombi;KM 7964_93;24,12304656;61,45037381
SA;211010004;KM;7964;93;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;5;4;renkaan tms osa, poikkileikkaus rombi;KM 7964_93;24,12304656;61,45037381
SA;211010004;KM;7964;93;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;19;5;3;poikkileikkaus suorakaide, sisällä kouru?;KM 7964_93;24,12304656;61,45037381
SA;211010004;KM;7964;93;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;21;5;4;renkaan tms osa, poikkileikkaus rombi;KM 7964_93;24,12304656;61,45037381
SA;211010004;KM;7964;93;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;20;6;5;renkaan tms osa, poikkileikkaus rombi;KM 7964_93;24,12304656;61,45037381
SA;211010004;KM;7964;114;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;11;2;piikkimäinen kärki;KM 7964_114;24,12304656;61,45037381
SA;211010004;KM;7964;122;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;10;3;;KM 7964_122;24,12304656;61,45037381
SA;211010004;KM;7964;123;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;7;6;3;kaksihaarainen lovettu kappale;KM 7964_123;24,12304656;61,45037381
SA;211010004;KM;7964;124;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;30;6;4;pyöreä poikkileikkaus, tanko;KM 7964_124;24,12304656;61,45037381
SA;211010004;KM;7964;124;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;3;3;rombimainen poikkileikkaus;KM 7964_124;24,12304656;61,45037381
SA;211010004;KM;7964;124;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;6;5;rombimainen poikkileikkaus;KM 7964_124;24,12304656;61,45037381
SA;211010004;KM;7964;124;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;9;4;;KM 7964_124;24,12304656;61,45037381
SA;211010004;KM;7964;134;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;19;12;4;kenties jokin kalastusväline?;KM 7964_134;24,12304656;61,45037381
SA;211010004;KM;7964;143;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;18;13;5;jokin luukärki;KM 7964_143;24,12304656;61,45037381
SA;211010004;KM;7964;143;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;15;12;4;jokin luukärki;KM 7964_143;24,12304656;61,45037381
SA;211010004;KM;7964;144;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;11;7;4;ehkä ongenkoukun osa;KM 7964_144;24,12304656;61,45037381
SA;211010004;KM;7964;145;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;6;3;3;luupuikko;KM 7964_145;24,12304656;61,45037381
SA;211010004;KM;7964;146;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;20;10;4;ehkä nuolenkärki;KM 7964_146;24,12304656;61,45037381
SA;211010004;KM;7964;147;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;16;14;5;reiällisen/lovellisen esineen katkelma;KM 7964_147;24,12304656;61,45037381
SA;211010004;KM;7964;159;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;28;9;9;;KM 7964_159;24,12304656;61,45037381
SA;211010004;KM;7964;163;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;57;10;6;tanko;KM 7964_163;24,12304656;61,45037381
SA;49010016;KM;8313;26;Espoo;Sperrings;6679937;3365569;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;5;4;koristeltu;KM 8313_26;24,57213303;60,20873969
SA;49010016;KM;8313;148;Espoo;Sperrings;6679937;3365569;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;16;9;4;koristeltu;KM 8313_148;24,57213303;60,20873969
SA;1000004528;KM;8987;21;Kuopio;Kolmikanta;6979240;3502060;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;TRUE;49;12;3;;;;Luuesine, suiponsoikea ja reiällinen;KM 8987_21;27,03717546;62,91676615
SA;284010005;KM;9206;1;Koski Tl;Ylijoki;6731081;3284884;77,5;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone arrowhead;Bone arrowhead;Luunuolenkärki;1;TRUE;81;12;3;;;;;KM 9206_1;23,06495532;60,63211684
SA;702010010;KM;9272;80;Ruovesi;Ylistalo;6894249;3339600;103;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;19;16;3;pääkallosta?;KM 9272_80;23,92264209;62,11998987
SA;Johannes 17;KM;9406;4;Johannes;Väntsi;6714200;3598592;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;29;13;4;hiottu reuna/leikkuuterä?;KM 9406_4;28,79254004;60,52645163
SA;Johannes 17;KM;9406;12;Johannes;Väntsi;6714200;3598592;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;21;8;4;muotoiltu luun pää, hiottu;KM 9406_12;28,79254004;60,52645163
SA;211010004;KM;9507;2;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Bone ornament;Bone ring;Luurengas;1;TRUE;33;32;2;;;;;KM 9507_2;24,12304656;61,45037381
SA;608010029;KM;9560;96;Pomarkku;Myllytörmä;6859518;3243583;60;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;10;9;seitsenkulmainen esine;KM 9560_96;22,13865463;61,7564362
SA;608010029;KM;9560;120;Pomarkku;Myllytörmä;6859518;3243583;60;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;22;12;7;;KM 9560_120;22,13865463;61,7564362
SA;608010029;KM;9560;120;Pomarkku;Myllytörmä;6859518;3243583;60;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;8;6;3;;KM 9560_120;22,13865463;61,7564362
SA;1000027424;KM;10087;1;Närpiö;Kallmosse;6941741;3214369;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone harpoon;Bone harpoon;Luuharppuuna;1;FALSE;211;19;10;;;;;KM 10087_1;21,45507247;62,47016389
SA;uusi 2727;KM;10122;;Rautu;Mäkrä;6722192;3674160;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone fishhook;Bone fishhook;Luuongenkoukku;1;TRUE;62;18;4;;;;;KM 10122;30,17392138;60,57252801
SA;990010004;KM;10173;160;Pedersöre;Esse-Kvarnnabba;7052236;3311735;42;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;10;4;2;pientä pykäläkoristelua;KM 10173_160;23,21194739;63,52159341
SA;990010004;KM;10173;160;Pedersöre;Esse-Kvarnnabba;7052236;3311735;42;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;13;4;4;kolmiomainen poikkileikkaus;KM 10173_160;23,21194739;63,52159341
SA;uusi 2847;KM;10310;1;Oulu;;7212947;3432428;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone harpoon;Bone harpoon;Luuharppuuna;1;TRUE;236;24;10;;;;;KM 10310_1;25,56357522;65,00632538
SA;503010040;KM;10903;88;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;9;5;3;;KM 10903_88;21,92751821;60,7380652
SA;613010013;KM;11143;116;Porvoo;Henttala;6706900;3423780;20;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;11;11;4;;KM 11143_116;25,61138002;60,46572892
SA;uusi 3275;KM;11369;8;Solomanni;Viheriätie;6882744;3884554;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;12;5;3;;KM 11369_8;34,31252573;61,85653152
SA;uusi 3275;KM;11369;33;Solomanni;Viheriätie;6882744;3884554;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;11;5;1;;KM 11369_33;34,31252573;61,85653152
SA;729010026;KM;11865;91;Saarijärvi;Moilanen;6951751;3414410;111;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;;FALSE;;;;47;9;7;puikkomainen esine;KM 11865_91;25,32684416;62,66015739
SA;729010026;KM;12234;28;Saarijärvi;Moilanen;6951751;3414410;111;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;15;10;5;;KM 12234_28;25,32684416;62,66015739
SA;729010026;KM;12234;268;Saarijärvi;Moilanen;6951751;3414410;111;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;12;10;3;;KM 12234_268;25,32684416;62,66015739
SA;729010026;KM;12234;276;Saarijärvi;Moilanen;6951751;3414410;111;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;7;5;4;;KM 12234_276;25,32684416;62,66015739
SA;uusi 3028;KM;12251;;Lapua;Jaakko Tiitun palsta;6990675;3298235;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone spearhead;Bone spearhead;Luukeihäänkärki;1;TRUE;224;32;13;;;;;KM 12251;23,01803612;62,96324834
SA;99010002;KM;12257;76;Kankaanpää;Hietala-Hietaranta;6893259;3252016;107;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;12;9;3;;KM 12257_76;22,25110874;62,06372526
SA;99010002;KM;12257;184;Kankaanpää;Hietala-Hietaranta;6893259;3252016;107;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone chisel;Bone chisel;Luutaltta;2;FALSE;;;;43;17;5;tasataltan puolikas;KM 12257_184;22,25110874;62,06372526
SA;99010002;KM;12257;291;Kankaanpää;Hietala-Hietaranta;6893259;3252016;107;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;3;FALSE;;;;13;9;6;;KM 12257_291;22,25110874;62,06372526
SA;99010002;KM;12257;356;Kankaanpää;Hietala-Hietaranta;6893259;3252016;107;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;22;5;5;;KM 12257_356;22,25110874;62,06372526
SA;99010002;KM;12257;380;Kankaanpää;Hietala-Hietaranta;6893259;3252016;107;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;52;12;8;;KM 12257_380;22,25110874;62,06372526
SA;99010002;KM;12257;386;Kankaanpää;Hietala-Hietaranta;6893259;3252016;107;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;15;6;4;;KM 12257_386;22,25110874;62,06372526
SA;601010012;KM;12589;50;Pihtipudas;Madeneva;7031680;3427980;115;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;12;8;8;kartiomainen esine;KM 12589_50;25,55646993;63,37993891
SA;18010022;KM;12604;13;Askola;Toppinen;6713370;3423240;40;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;10;6;2;;KM 12604_13;25,59906429;60,52367711
SA;18010022;KM;12604;30;Askola;Toppinen;6713370;3423240;40;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Bone harpoon;Bone harpoon;Luuharppuuna;2;FALSE;;;;10;10;6;;KM 12604_30;25,59906429;60,52367711
SA;18010023;KM;12933;495;Askola;Siltapelto Siltapellonhaka;6713250;3423040;30;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;16;6;4;koristeviivoja;KM 12933_495;25,59547009;60,52256218
SA;18010023;KM;12933;689;Askola;Siltapelto Siltapellonhaka;6713250;3423040;30;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;9;8;3;;KM 12933_689;25,59547009;60,52256218
SA;18010023;KM;12933;815;Askola;Siltapelto Siltapellonhaka;6713250;3423040;30;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelmia;1;FALSE;;;;;;;2 kpl, toisessa koristeviivoja;KM 12933_815;25,59547009;60,52256218
SA;18010023;KM;12933;910;Askola;Siltapelto Siltapellonhaka;6713250;3423040;30;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;16;9;4;kärkimäinen esine;KM 12933_910;25,59547009;60,52256218
SA;18010004;KM;12934;237;Askola;Tallikäärö;6710780;3423000;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;2;FALSE;;;;17;8;7;kolmiomainen;KM 12934_237;25,59570162;60,50039305
SA;18010058;KM;13067;30;Askola;Taka-Piskulan Ruoksmaa;6718060;3423120;30;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;3;FALSE;;;;;;;;KM 13067_30;25,59505609;60,56573385
SA;18010058;KM;13067;716;Askola;Taka-Piskulan Ruoksmaa;6718060;3423120;30;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;21;7;3;;KM 13067_716;25,59505609;60,56573385
SA;18010058;KM;13067;804;Askola;Taka-Piskulan Ruoksmaa;6718060;3423120;30;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;22;12;2;luulevy;KM 13067_804;25,59505609;60,56573385
SA;18010058;KM;13067;849;Askola;Taka-Piskulan Ruoksmaa;6718060;3423120;30;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;42;14;8;;KM 13067_849;25,59505609;60,56573385
SA;853010019;KM;13075;1786;Turku;Maaria Kärsämäki;6716949;3241201;25;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;Bone artefacts;Other bone artefact;Other bone artefact;Luuesineen katkelma;1;FALSE;;;;17;11;6;;KM 13075_1786;22,28788502;60,47990205
