Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish)
SA;844010007;KHMESIE;7012;2;Tervo;P„iv„ranta;6988360;3482340;105;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;-1;hiekka;;FALSE;FALSE;TRUE;
SA;uusi 8366;KHMESIE;7013;;Iisalmi;Iisalmen suunta;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;-1;kivimurska;;FALSE;FALSE;FALSE;
SA;595010019;KHMESIE;7015;1-8;Pielavesi;Tuliniemi;7010350;3478020;105;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;0;hiekka;kivimurska;TRUE;FALSE;TRUE;
SA;263010004;KHMESIE;7022;1-7;Kiuruvesi;Hukkala;7075160;3467640;117;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;-1;kivimurska;;FALSE;FALSE;TRUE;
SA;263010004;KHMESIE;7022;1-7;Kiuruvesi;Hukkala;7075160;3467640;117;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;0;asbesti;;TRUE;FALSE;TRUE;
SA;844010001;KHMESIE;7023;2;Tervo;M„ntyranta;6983480;3487520;100;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pit-Comb Ware;Pit-Comb Ware;It„inen kuoppakeramiikka;-1;hiekka;;FALSE;FALSE;TRUE;
SA;263010010;KHMESIE;7026;;Kiuruvesi;Pakola;7044520;3479220;105;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;-1;hiekka;;FALSE;FALSE;TRUE;
SA;420010006;KHMESIE;8143;1;Lepp„virta;Lahdenranta;6926400;3538120;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;0;orgaaninen;kiille;TRUE;FALSE;TRUE;karsta (1)
SA;420010006;KHMESIE;8143;1;Lepp„virta;Lahdenranta;6926400;3538120;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;0;kivimurska;;TRUE;FALSE;TRUE;karsta (4)
SA;857010004;KHMESIE;8181;1-72;Tuusniemi;Mustonen;6967717;3577027;105;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;0;kivimurska;;TRUE;FALSE;TRUE;
SA;686010008;KHMESIE;8191;1-37;Rautalampi;Vaalijala (Kuutinharju);6948063;3491685;105;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;-1;hiekka;;FALSE;FALSE;FALSE;
SA;Sa 20.8;KM;4784;1-1088;Saltvik;Glamilders, Svinvallen;6707388;3121631;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pitted Ware;Pitted Ware;ruotsalainen kuoppakeramiikka;1;;;FALSE;FALSE;FALSE;n„hty HY arla (331)
SA;853010030;KM;4964;1-239;Turku;J„k„rl„;6722254;3245384;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;J„k„rl„ Ware;J„k„rl„ Ware;J„k„rl„;1;orgaaninen;;TRUE;FALSE;FALSE;karsta (144)
SA;853010030;KM;5105;1-37;Turku;J„k„rl„;6722254;3245384;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;kivimurska;;TRUE;FALSE;FALSE;
SA;580010017;KM;5427;255-274;Parikkala;Kaunissaari;6833665;3631136;70;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;TRUE;FALSE;
SA;580010017;KM;5427;255-274;Parikkala;Kaunissaari;6833665;3631136;70;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;FALSE;TRUE;FALSE;
SA;580010017;KM;5427;255-274;Parikkala;Kaunissaari;6833665;3631136;70;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;580010017;KM;5427;255-274;Parikkala;Kaunissaari;6833665;3631136;70;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;1;asbesti;;FALSE;TRUE;FALSE;karsta (261,264)
SA;580010017;KM;5427;255-274;Parikkala;Kaunissaari;6833665;3631136;70;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;FALSE;FALSE;TRUE;Kaunissaari
SA;77010001;KM;5427;275-301;Hankasalmi;Kotisalo;6914000;3463600;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;TRUE;FALSE;FALSE;
SA;77010001;KM;5427;275-301;Hankasalmi;Kotisalo;6914000;3463600;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;
SA;Karjala 61;KM;5427;1-254;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pit-Comb Ware;Pit-Comb Ware;it„inen kuoppakeramiikka;1;hiekka;;FALSE;TRUE;FALSE;
SA;Karjala 61;KM;5427;1-254;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;
SA;Karjala 61;KM;5427;1-254;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;FALSE;FALSE;TRUE;
SA;Karjala 61;KM;5427;1-254;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;FALSE;FALSE;TRUE;
SA;Karjala 61;KM;5427;1-254;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;1;asbesti;;FALSE;TRUE;FALSE;
SA;Karjala 61;KM;5428;1-1219;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;
SA;Karjala 61;KM;5428;1-1219;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;FALSE;FALSE;TRUE;
SA;Karjala 61;KM;5428;1-1219;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;FALSE;FALSE;TRUE;
SA;Karjala 61;KM;5428;1-1219;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;Karjala 61;KM;5428;1-1219;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;FALSE;TRUE;
SA;Karjala 61;KM;5620;1-2971;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pit-Comb Ware;Pit-Comb Ware;it„inen kuoppakeramiikka;1;hiekka;;FALSE;TRUE;FALSE;
SA;Karjala 61;KM;5620;1-2971;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;J„k„rl„ Ware;J„k„rl„ Ware;J„k„rl„;1;orgaaninen;;FALSE;TRUE;FALSE;
SA;Karjala 61;KM;5620;1-2971;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;
SA;Karjala 61;KM;5620;1-2971;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;orgaaninen;kivimurska;FALSE;FALSE;TRUE;karsta (381c)
SA;Karjala 61;KM;5620;1-2971;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;koivuterva (875)
SA;Karjala 61;KM;5620;1-2971;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;orgaaninen;FALSE;TRUE;FALSE;orgaanissekoitteinen (1636)
SA;Karjala 61;KM;5620;1-2971;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Palayguba Ware;Palayguba;2;asbesti;;FALSE;TRUE;FALSE;
SA;Karjala 61;KM;5620;1-2971;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;P”lj„ Ware;P”lj„;1;asbesti;;TRUE;FALSE;FALSE;
SA;Karjala 61;KM;5620;1-2971;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;2;asbesti;;FALSE;TRUE;FALSE;karsta (57)
SA;Karjala 61;KM;5621;1-274;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;FALSE;FALSE;TRUE;karsta (15)
SA;Karjala 61;KM;5621;1-274;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;kivimurska;shamotti, orgaaninen;FALSE;FALSE;TRUE;koivuterva (57a)
SA;Karjala 61;KM;5621;1-274;Viipuri;H„yrynm„ki;6737415;3599675;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;kiille;FALSE;TRUE;FALSE;Ka 1:2 (asb)
SA;1000001335;KM;5843;1-14;Nakkila;Uotinm„ki ja Uotinm„ki W;6809524;3230653;23;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;;;;FALSE;FALSE;FALSE;n„hty HY arla (:5)
SA;257010049;KM;5944;1-47;Kirkkonummi;Oitbacka Kvarn†ker;6679651;3360851;30;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;koottu astia (45)
SA;uusi 8368;KM;5963;1-756;tuntematon;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;;;;TRUE;FALSE;FALSE;n„hty HY arla
SA;Kaukola 15;KM;6500;1;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;
SA;Kaukola 15;KM;6500;1;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Kierikki/P”lj„ Ware;Kierikki/P”lj„;2;asbesti;;TRUE;FALSE;FALSE;
SA;Kaukola 15;KM;6500;1;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Rhomb-Pit Ware;Rhomb-Pit Ware;rombikuoppakeramiikka;2;hiekka;;FALSE;TRUE;FALSE;
SA;Kaukola 18;KM;6500;2;Kaukola;Ky”st„l„nharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;
SA;Kaukola 18;KM;6500;2;Kaukola;Ky”st„l„nharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Rhomb-Pit Ware;Rhomb-Pit Ware;rombikuoppakeramiikka;1;hiekka;;TRUE;FALSE;FALSE;
SA;Kaukola 21;KM;6500;4-7;Kaukola;Tiitunm„ki Varpa;6778525;3648654;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;
SA;Kaukola 21;KM;6500;4-7;Kaukola;Tiitunm„ki Varpa;6778525;3648654;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;Kaukola 23;KM;6500;8-10;Kaukola;Vehnamalahdenpelto;6780664;3647704;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;;kivimurska;;TRUE;FALSE;FALSE;
SA;Kaukola 23;KM;6500;8-10;Kaukola;Vehnamalahdenpelto;6780664;3647704;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;;hiekka;;FALSE;TRUE;FALSE;
SA;Kaukola 24;KM;6500;11;Kaukola;Hiekkaharjunpelto;6780630;3647836;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;
SA;Kaukola 29;KM;6500;18;Kaukola;Penttinen;6780832;3648948;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;Karjala 62;KM;6510;5-6;Sortavala;Seminaari;6849092;3695050;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;
SA;uusi 6624;KM;6510;3;Viipuri;Sel„nkangas;6742083;3592095;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;2;hiekka;;TRUE;FALSE;FALSE;
SA;846010003;KM;6562;1-5;Teuva;Komsinkangas 1;6937708;3224961;62,5;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;J„k„rl„ Ware;J„k„rl„ Ware;J„k„rl„;1;sekoitteeton;orgaaninen;FALSE;TRUE;FALSE;
SA;257010043;KM;6615;1-2;Kirkkonummi;Sikunsuo;6681302;3360645;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;49010030;KM;6615;3;Espoo;Lockk„rrshage;6680704;3363001;25;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;
SA;49040014;KM;6615;4-5;Espoo;Storguss t. Lillguss;6679263;3364538;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;
SA;Kaukola 15;KM;6620;10-14;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pit-Comb Ware;Pit-Comb Ware;it„inen kuoppakeramiikka;2;hiekka;;TRUE;FALSE;FALSE;
SA;Kaukola 15;KM;6620;18;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;TRUE;FALSE;FALSE;
SA;Kaukola 15;KM;6620;10-14;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;
SA;Kaukola 15;KM;6620;9;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;
SA;Kaukola 15;KM;6620;1-8;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;FALSE;FALSE;TRUE;
SA;Kaukola 15;KM;6620;18;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;koivuterva (18)
SA;Kaukola 15;KM;6620;18;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;;TRUE;FALSE;FALSE;
SA;Kaukola 15;KM;6620;18;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;asbesti;;TRUE;FALSE;FALSE;
SA;Kaukola 15;KM;6620;10-14;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Orovnavolok Ware;Orovnavolok;2;asbesti;;TRUE;FALSE;FALSE;
SA;Kaukola 18;KM;6620;15-16;Kaukola;Ky”st„l„nharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;
SA;Kaukola 21;KM;6620;19-23;Kaukola;Tiitunm„ki Varpa;6778525;3648654;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;
SA;1000003875;KM;6625;3;Kirkkonummi;Blomster„ngen/Oxhagen;6681592;3360736;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;
SA;257010036;KM;6625;1;Kirkkonummi;Tengo Ny†ker;6681465;3358830;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;
SA;257010043;KM;6625;7;Kirkkonummi;Sikunsuo;6681302;3360645;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;
SA;257010045;KM;6641;4-5;Kirkkonummi;Koivistosveden;6681086;3360996;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;
SA;49010040;KM;6641;1;Espoo;Mynt;6679437;3366678;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;;FALSE;FALSE;TRUE;
SA;49010040;KM;6641;1;Espoo;Mynt;6679437;3366678;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;
SA;257010045;KM;6646;1;Kirkkonummi;Koivistosveden;6681086;3360996;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;TRUE;FALSE;
SA;Kaukola 15;KM;6648;2-16;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Pit-Comb Ware;Pit-Comb Ware;it„inen kuoppakeramiikka;1;hiekka;;FALSE;FALSE;FALSE;
SA;Kaukola 15;KM;6648;2-16;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;TRUE;FALSE;
SA;Kaukola 15;KM;6648;2-16;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;
SA;Kaukola 15;KM;6648;2-16;Kaukola;Kankaanm„ki;6778677;3648046;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Rhomb-Pit Ware;Rhomb-Pit Ware;rombikuoppakeramiikka;1;hiekka;;FALSE;TRUE;FALSE;
SA;Kaukola 18;KM;6648;28-29;Kaukola;Ky”st„l„nharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;
SA;Kaukola 18;KM;6648;28-29;Kaukola;Ky”st„l„nharju;6779166;3648664;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Rhomb-Pit Ware;Rhomb-Pit Ware;rombikuoppakeramiikka;1;hiekka;;TRUE;FALSE;FALSE;
