Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Type (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Stray find;Cairn;Hoard;Other context;Other notes (Finnish);;Photo ID
IA;837010023;Tampere;Vilusenharju;KM;17208;586;6822432;3333690;120;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";1;TRUE;370;50;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 12a, putkessa hopeakoristelu, jossa eläinornamentiikkaa (nauhaeläimiä), terässä vekki;;KM 17208_586
IA;837010023;Tampere;Vilusenharju;KM;17208;586;6822432;3333690;120;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";1;TRUE;370;50;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 12a, putkessa hopeakoristelu, jossa eläinornamentiikkaa (nauhaeläimiä), terässä vekki;;KM 17208_586
IA;837010023;Tampere;Vilusenharju;KM;17208;589;6822432;3333690;120;Iron artefact;Iron kettle;Trammel hook;"Kattila; haahlat";1;TRUE;1000;95;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;H 12a, iso koukku ja ketju. Päällekkäin kasassa 579-589, ehkä polttiksesta;;KM 17208_589
IA;837010023;Tampere;Vilusenharju;KM;17208;589;6822432;3333690;120;Iron artefact;Iron kettle;Trammel hook;"Kattila; haahlat";1;TRUE;1000;95;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;H 12a, iso koukku ja ketju. Päällekkäin kasassa 579-589, ehkä polttiksesta;;KM 17208_589
IA;837010023;Tampere;Vilusenharju;KM;17208;611;6822432;3333690;120;Iron artefact;Iron kettle;Iron kettle;Kattila;1;TRUE;280;110;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Irtolöytö, palasina;;KM 17208_611
IA;837010023;Tampere;Vilusenharju;KM;17208;611;6822432;3333690;120;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;160;97;45;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 15, varsi päähän päink;;KM 17208_611
IA;837010023;Tampere;Vilusenharju;KM;17208;611;6822432;3333690;120;Iron artefact;Iron kettle;Iron kettle;Kattila;1;TRUE;280;110;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Irtolöytö, palasina;;KM 17208_611
IA;837010023;Tampere;Vilusenharju;KM;17208;611;6822432;3333690;120;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;160;97;45;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 15, varsi päähän päink;;KM 17208_611
IA;837010023;Tampere;Vilusenharju;KM;17208;649;6822432;3333690;120;Iron artefact;Iron bell;Iron bell;Kulkunen rautaa;1;TRUE;160;97;45;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Hauta 15, varsi päähän päink;;KM 17208_649
IA;837010023;Tampere;Vilusenharju;KM;17208;657;6822432;3333690;120;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;190;100;47;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;KM 17208_657
IA;837010023;Tampere;Vilusenharju;KM;17208;657;6822432;3333690;120;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;190;100;47;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;KM 17208_657
IA;837010023;Tampere;Vilusenharju;KM;17208;658;6822432;3333690;120;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;185;190;3;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Myös nrolla :659, joka Birckala-näyttelyssä, eikä nähty;;KM 17208_658
IA;837010023;Tampere;Vilusenharju;KM;17208;658;6822432;3333690;120;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;185;190;3;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Myös nrolla :659, joka Birckala-näyttelyssä, eikä nähty;;KM 17208_658
IA;837010023;Tampere;Vilusenharju;KM;17208;666;6822432;3333690;120;Iron artefact;Iron axe;Iron axe;Kirves;2;TRUE;190;165;4;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;KM 17208_666
IA;837010023;Tampere;Vilusenharju;KM;17208;666;6822432;3333690;120;Iron artefact;Iron axe;Iron axe;Kirves;2;TRUE;190;165;4;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;;;KM 17208_666
IA;837010023;Tampere;Vilusenharju;KM;17208;684;6822432;3333690;120;Iron artefact;Iron kettle;Trammel hook;"Kattila; haahlat";1;TRUE;113;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE; Pienempi koukku kierrettyä varrasta;;KM 17208_684
IA;837010023;Tampere;Vilusenharju;KM;17208;684;6822432;3333690;120;Iron artefact;Iron kettle;Trammel hook;"Kattila; haahlat";1;TRUE;113;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE; Pienempi koukku kierrettyä varrasta;;KM 17208_684
IA;837010023;Tampere;Vilusenharju;KM;17208;685;6822432;3333690;120;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";2;TRUE;275;19;23;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;KM 17208_685
IA;837010023;Tampere;Vilusenharju;KM;17208;685;6822432;3333690;120;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";2;TRUE;275;19;23;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;KM 17208_685
IA;837010023;Tampere;Vilusenharju;KM;17208;690;6822432;3333690;120;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;210;175;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Hauta 49, ""jälkilöytö""";;KM 17208_690
IA;837010023;Tampere;Vilusenharju;KM;17208;690;6822432;3333690;120;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;210;175;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"Hauta 49, ""jälkilöytö""";;KM 17208_690
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;49;6789685;3238395;35;Iron artefact;Iron artefact;Coal shovel;"Rautaesine; Tulilapio";1;TRUE;370;46;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Pesä rikki;;KM 17250_49
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;49;6789685;3238395;35;Iron artefact;Iron artefact;Coal shovel;"Rautaesine; Tulilapio";1;TRUE;370;46;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Pesä rikki;;KM 17250_49
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;310;6789685;3238395;35;Iron artefact;Iron spearhead;Salmo Yliskylä type iron spearhead;"Keihäänkärki; Salmo Yliskylä";1;TRUE;332;37;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Salmo Yliskylän tyyppiä, Kivikoski Kuvasto I: 500. Hauta IV;;KM 17250_310
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;310;6789685;3238395;35;Iron artefact;Iron spearhead;Salmo Yliskylä type iron spearhead;"Keihäänkärki; Salmo Yliskylä";1;TRUE;332;37;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Salmo Yliskylän tyyppiä, Kivikoski Kuvasto I: 500. Hauta IV;;KM 17250_310
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;312;6789685;3238395;35;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";1;TRUE;604;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 5;;KM 17250_312
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;312;6789685;3238395;35;Iron artefact;Iron spearhead;Iron ango spearhead;"Keihäänkärki; Ango";1;TRUE;604;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 5;;KM 17250_312
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;313;6789685;3238395;35;Iron artefact;Iron sword;Iron sword;Miekka;1;TRUE;910;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 5, kahvaosat olleet puuta. Tupen puuta vielä terässä / ruosteen säilyttämänä;;KM 17250_313
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;313;6789685;3238395;35;Iron artefact;Iron sword;Iron sword;Miekka;1;TRUE;910;;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 5, kahvaosat olleet puuta. Tupen puuta vielä terässä / ruosteen säilyttämänä;;KM 17250_313
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;328;6789685;3238395;35;Iron artefact;Iron part of a shield;Iron shield boss;Kilvenkupura;1;TRUE;185;115;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Suippolakinen, päällä puunsyitä, Hauta 5;;KM 17250_328
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;349;6789685;3238395;35;Iron artefact;Iron brooch;Iron belt buckle;"Solki; vyönsolki";1;TRUE;185;115;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Kivikosken kuvasto I: 540, Hauta 5;;KM 17250_349
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;17250;349;6789685;3238395;35;Iron artefact;Iron brooch;Iron belt buckle;"Solki; vyönsolki";1;TRUE;185;115;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Kivikosken kuvasto I: 540, Hauta 5;;KM 17250_349
IA;82010047;Hattula;Huhtanen 1;KM;17288;2;6788684;3355960;83;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 17288_2
IA;82010047;Hattula;Huhtanen 1;KM;17288;2;6788684;3355960;83;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 17288_2
IA;1000003262;Hämeenlinna;Gammelgård 1;KM;17294;1;6778260;3392480;97,5;Iron artefact;Fire striker;Fire striker;Tulusrauta;1;TRUE;28;59;6;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Esine ei ole laatikossa, ei kuvattu. Lappu ""LR/KM 24.3.2017""";;KM 17294_1
IA;1000003262;Hämeenlinna;Gammelgård 1;KM;17294;1;6778260;3392480;97,5;Iron artefact;Fire striker;Fire striker;Tulusrauta;1;TRUE;28;59;6;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Esine ei ole laatikossa, ei kuvattu. Lappu ""LR/KM 24.3.2017""";;KM 17294_1
IA;738010024;Sauvo;Mäntylä;KM;17297;1;6701667;3261105;;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;TRUE;234;23;8;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 17297_1
IA;738010024;Sauvo;Mäntylä;KM;17297;1;6701667;3261105;;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;TRUE;234;23;8;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 17297_1
IA;738010024;Sauvo;Mäntylä;KM;17297;2;6701667;3261105;;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;TRUE;400;31;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 17297_2
IA;738010024;Sauvo;Mäntylä;KM;17297;2;6701667;3261105;;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;TRUE;400;31;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 17297_2
IA;912010010;Sastamala;Kalliala;KM;17348;1;6811841;3282657;60;Iron artefact;Iron trident;Iron trident;Atrain;2;TRUE;310;70;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Todella massiivinen;;KM 17348_1
IA;912010010;Sastamala;Kalliala;KM;17348;1;6811841;3282657;60;Iron artefact;Iron trident;Iron trident;Atrain;2;TRUE;310;70;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Todella massiivinen;;KM 17348_1
IA;781010044;Sysmä;Haarasilta 1;KM;17379;1;6825340;3438100;90;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";1;TRUE;365;33;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 17379_1
IA;781010044;Sysmä;Haarasilta 1;KM;17379;1;6825340;3438100;90;Iron artefact;Iron spearhead;Petersen G type iron spearhead;"Keihäänkärki; Petersen G";1;TRUE;365;33;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 17379_1
IA;1000024215;Sysmä                                                                                               ;Joutsjärvi                                                                                          ;KM;17380;1;6823636;3439428;;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;FALSE;;;;162;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Kaksi fragmenttia, pituudet 162 ja 40 mm;;KM 17380_1
IA;612010025;Porvoo;Pikku Linnamäki;KM;17446;12;6699540;3425600;10;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;160;43;;;;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 6, josta myös haudan 5 lailla sirppi. Pienempi putkikirves haudasta 8, massiivinen :34 haudasta? Mitat 199 x 46 mm. Myös alanrolla :45, josta mainitaan että päällä ollut raatokuoriaisen koteloiden painaumia;;KM 17446_12
IA;612010025;Porvoo;Pikku Linnamäki;KM;17446;12;6699540;3425600;10;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;160;43;;;;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 6, josta myös haudan 5 lailla sirppi. Pienempi putkikirves haudasta 8, massiivinen :34 haudasta? Mitat 199 x 46 mm. Myös alanrolla :45, josta mainitaan että päällä ollut raatokuoriaisen koteloiden painaumia;;KM 17446_12
IA;612010025;Porvoo;Pikku Linnamäki;KM;17446;21;6699540;3425600;10;Iron artefact;Iron knife;Curved-backed iron knife;"Veitsi; kaarevaselkäinen";1;TRUE;118;25;;;;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 9, huonokuntoinen ja useasta palasta koottu;;KM 17446_21
IA;612010025;Porvoo;Pikku Linnamäki;KM;17446;21;6699540;3425600;10;Iron artefact;Iron knife;Curved-backed iron knife;"Veitsi; kaarevaselkäinen";1;TRUE;118;25;;;;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Hauta 9, huonokuntoinen ja useasta palasta koottu;;KM 17446_21
IA;82010008;Hattula;Yli-Moijala;KM;17505;1;6774375;3353772;87;Iron artefact;Fire striker;Fire striker;Tulusrauta;1;TRUE;64;34;4;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Kivilaji; kuutiokiviä 7 kpl";;KM 17505_1
IA;82010008;Hattula;Yli-Moijala;KM;17505;1;6774375;3353772;87;Iron artefact;Fire striker;Fire striker;Tulusrauta;1;TRUE;64;34;4;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;"Kivilaji; kuutiokiviä 7 kpl";;KM 17505_1
IA;917010009;Hamina;Pekkola;KM;17559;1;6721950;3505450;10;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;149;32;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Lehdenmuotoinen, putkellinen, kaula neliömäinen poikkileikkaukseltaan;;KM 17559_1
IA;917010009;Hamina;Pekkola;KM;17559;1;6721950;3505450;10;Iron artefact;Iron spearhead;Iron spearhead;Keihäänkärki;1;TRUE;149;32;9;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;Lehdenmuotoinen, putkellinen, kaula neliömäinen poikkileikkaukseltaan;;KM 17559_1
IA;1000005494;Laitila;Palttilan kylämäki;KM;17587;1;6764840;3210571;15;Iron artefact;Iron axe;Iron axe;Kirves;1;TRUE;162;95;43;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 17587_1
IA;1000013048;Kouvola;Mustila (Mustela);KM;17699;1;6735912;3469022;37,5;Iron artefact;Iron axe;Iron axe;Kirves;2;TRUE;163;138;24;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;;KM 17699_1
IA;835010029;Raasepori;Lillmalmsbacken;KM;17704;10;6668045;3296715;10;Iron artefact;Fire striker;Fire striker;Tulusrauta;2;TRUE;70;31;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Kahdessa osassa, toinen pää puuttuu. Nrolla :14 hevosenkenkää;;KM 17704_10
IA;835010029;Raasepori;Lillmalmsbacken;KM;17704;10;6668045;3296715;10;Iron artefact;Fire striker;Fire striker;Tulusrauta;2;TRUE;70;31;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Kahdessa osassa, toinen pää puuttuu. Nrolla :14 hevosenkenkää;;KM 17704_10
IA;835010029;Raasepori;Lillmalmsbacken;KM;17704;15;6668045;3296715;10;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;TRUE;354;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Lapun mukaan Ekenes 2005;;KM 17704_15
IA;835010029;Raasepori;Lillmalmsbacken;KM;17704;15;6668045;3296715;10;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;TRUE;354;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Lapun mukaan Ekenes 2005;;KM 17704_15
IA;835010029;Raasepori;Lillmalmsbacken;KM;17704;69;6668045;3296715;10;Iron artefact;Iron penannular brooch;Iron penannular brooch with rolled terminals;"Hevosenkenkäsolki; Rullapäinen";1;TRUE;70;4;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;neula puuttuu;;KM 17704_69
IA;835010029;Raasepori;Lillmalmsbacken;KM;17704;69;6668045;3296715;10;Iron artefact;Iron penannular brooch;Iron penannular brooch with rolled terminals;"Hevosenkenkäsolki; Rullapäinen";1;TRUE;70;4;;;;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;neula puuttuu;;KM 17704_69
IA;73010033;Salo;Isoriihenmäki;KM;17705;15;6706469;3277701;42;Iron artefact;Iron rivet;Iron rivet;Niitti;1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;salmiakinmuotoinen kanta;;KM 17705_15
IA;73010033;Salo;Isoriihenmäki;KM;17705;15;6706469;3277701;42;Iron artefact;Iron rivet;Iron rivet;Niitti;1;FALSE;;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;salmiakinmuotoinen kanta;;KM 17705_15
IA;73010033;Salo;Isoriihenmäki;KM;17705;570;6706469;3277701;42;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;FALSE;;;;95;29;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Katkelma;;KM 17705_570
IA;73010033;Salo;Isoriihenmäki;KM;17705;570;6706469;3277701;42;Iron artefact;Iron spearhead;Petersen E type iron spearhead;"Keihäänkärki; Petersen E";1;FALSE;;;;95;29;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Katkelma;;KM 17705_570
IA;82010023;Hattula;Vesitorninmäki;KM;17777;1;6780703;3355304;90;Iron artefact;Iron sword;Iron sword;Miekka;1;TRUE;92;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;KM 17777_1
IA;82010023;Hattula;Vesitorninmäki;KM;17777;1;6780703;3355304;90;Iron artefact;Iron sword;Iron sword;Miekka;1;TRUE;92;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;;KM 17777_1
IA;82010023;Hattula;Vesitorninmäki;KM;17777;2;6780703;3355304;90;Iron artefact;Iron sword;Iron sword;Miekka;1;TRUE;94;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Kahva puuttuu, säilämerkkejä metallilangalla;;KM 17777_2
IA;82010023;Hattula;Vesitorninmäki;KM;17777;2;6780703;3355304;90;Iron artefact;Iron sword;Iron sword;Miekka;1;TRUE;94;;;;;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Kahva puuttuu, säilämerkkejä metallilangalla;;KM 17777_2
