Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish)
IA;73010052;Salo;Urheilutie 15;KM;22008;1-249;6709383;3282880;45;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;2;kivimurska;;TRUE;FALSE;FALSE;
IA;594010013;Pieksämäki;Vemmellahti 1;KM;22016;1-18;6919440;3509440;120;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;1000000118;Laitila;Soukainen;KM;22020;1-46;6767800;3212340;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;TRUE;FALSE;
IA;499010002;Mustasaari;Storhällorna 1-2;KM;22027;1-18;6995964;3238603;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;FALSE;FALSE;TRUE;Löydetty röykkiöstä, numerot 1-8 puuttuu
IA;109010003;Hämeenlinna;Hiero 2;KM;22227;1-2;6765547;3361778;105;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;Rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;83010008;Hämeenlinna;Lentolankärki 5;KM;22277;;6794151;3359866;98;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;Rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;uusi 73;Hämeenlinna;Iso-Luotia 2;KM;22313;1-2;6790009;3372509;95;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;uusi 75;Hämeenlinna;Hannula 1;KM;22315;;6790251;3372470;91;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;50010032;Eura;Luistari;KM;22346;1-1105;6787882;3238661;38;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;FALSE;FALSE;TRUE;
IA;908010001;Valkeakoski;Rapola;KM;22355;;6792119;3341979;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;908010001;Valkeakoski;Rapola;KM;22356;;6792119;3341979;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;908010001;Valkeakoski;Rapola;KM;22357;;6792119;3341979;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;594010013;Pieksämäki;Vemmellahti 1;KM;22367;1-1924;6919440;3509440;120;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;FALSE;TRUE;FALSE;TL-ajoituksia (1439, 1441)
IA;220010007;Raasepori;Harjula;KM;22432;1-3;6664164;3312502;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;594010013;Pieksämäki;Vemmellahti 1;KM;22435;1-42;6919440;3509440;120;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;TRUE;FALSE;FALSE;
IA;220010002;Raasepori;Domargård I;KM;22442;1-123;6663430;3312339;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;680010003;Raisio;Käärmekallio;KM;22514;;6716986;3235627;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;;;;FALSE;TRUE;FALSE;
IA;895010045;Uusikaupunki;Pietilä;KM;22515;1-14;6758549;3207621;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;TRUE;FALSE;
IA;944010049;Vöyri;Tunis;KM;22557;;7011725;3261338;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;TRUE;FALSE;FALSE;hieno keramiikka
IA;398010019;Lahti;Paakkolanmäki 2 ja 3;KM;22623;1-200;6767870;3434890;108,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;
IA;433010018;Loppi;Antinniemi;KM;22638;1-2;6741500;3346090;120;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;165010031;Janakkala;Flinck (Mäki-Flinck);KM;22696;1-4;6755793;3369682;97;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;165010034;Janakkala;Räikälä 2;KM;22712;1-2;6755410;3369744;96;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;Rautakauden kokoelmissa
IA;165010036;Janakkala;Räikälänjoki;KM;22713;1-2;6754919;3369762;82;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;kivimurska;;TRUE;FALSE;FALSE;Rautakauden kokoelmissa
IA;165010067;Janakkala;Hamppula;KM;22714;1-2;6755148;3369552;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;Rautakauden kokoelmissa
IA;165010067;Janakkala;Hamppula;KM;22715;;6755148;3369552;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;Rautakauden kokoelmissa
IA;165010067;Janakkala;Hamppula;KM;22716;1-2;6755148;3369552;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;Rautakauden kokoelmissa
IA;165010046;Janakkala;Kukkomäki;KM;22717;1-4;6754432;3370771;89;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;Rautakauden kokoelmissa
IA;165010048;Janakkala;Niemelä 1;KM;22718;1-7;6754156;3371109;84;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;Rautakauden kokoelmissa
IA;165010050;Janakkala;Kekkilä-Heikkilä;KM;22719;1-2;6754269;3371274;92;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;Rautakauden kokoelmissa
IA;109010002;Hämeenlinna;Hiero 1;KM;22724;;6765680;3361724;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;TRUE;FALSE;FALSE;
IA;109010003;Hämeenlinna;Hiero 2;KM;22725;1-4;6765547;3361778;105;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;109010004;Hämeenlinna;Hiero 3;KM;22726;;6765543;3362088;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;109010017;Hämeenlinna;Rajala;KM;22728;;6771967;3360660;81;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;;;TRUE;FALSE;FALSE;Voi olla hist keramiikkaa
IA;109010019;Hämeenlinna;Riihimäki;KM;22729;1-3;6771047;3360848;89;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;TRUE;FALSE;FALSE;
IA;109010061;Hämeenlinna;Visamäki;KM;22730;1-2;6766100;3363706;88;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;398010019;Lahti;Paakkolanmäki 2 ja 3;KM;22816;;6767870;3434890;108,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;FALSE;TRUE;Rautakautista/historiallista?
IA;398010019;Lahti;Paakkolanmäki 2 ja 3;KM;22817;;6767870;3434890;108,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;historiallista/rautakautista?
IA;475010032;Maalahti;Kopparbacken;KM;22847;1-133;6989437;3228322;15;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;;hiekka;;FALSE;TRUE;FALSE;
IA;280010007;Korsnäs;Trofastback;KM;22866;1-21;6970965;3204267;22,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;FALSE;TRUE;FALSE;
IA;613010040;Porvoo;Böle;KM;22910;1-3;6702770;3433160;10;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;3;kivimurska;;TRUE;FALSE;FALSE;
IA;418010011;Lempäälä;Sarapistonmäki;KM;22912;1-119;6807088;3325903;85;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;1000000174;Laitila;Lukkala;KM;22913;1-8;6761769;3210174;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;398010023;Lahti;Ristimäki;KM;22915;;6766920;3434260;114;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;;;TRUE;FALSE;FALSE;Mahd historiallista
IA;50010027;Eura;Käräjämäki-Osmanmäki;KM;22926;1-133;6789685;3238395;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;uusi 163;Kaarina;Pähkinämäki;KM;22936;;6715480;3243704;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;FALSE;TRUE;FALSE;
IA;uusi 183;Raisio;Ihala Häivälä (ent. Onnela ja Kauriinhaka);KM;22947;1-4;6717040;3235660;17;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;680010004;Raisio;Papinkallio;KM;22949;1-15;6717145;3235541;18;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;680010009;Raisio;Siiri 1;KM;22951;1-27;6716488;3235581;19;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;TRUE;FALSE;
IA;680010010;Raisio;Siiri 2;KM;22952;;6716391;3235542;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;680010006;Raisio;Linnasmäki;KM;22953;1-9;6716587;3235590;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;400010150;Laitila;Vainionmäki;KM;22964;1-45;6760640;3211195;18;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;908010001;Valkeakoski;Rapola;KM;23027;1-5;6792119;3341979;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;908010001;Valkeakoski;Rapola;KM;23028;1-2;6792119;3341979;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;908010001;Valkeakoski;Rapola;KM;23029;1-3;6792119;3341979;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;908010001;Valkeakoski;Rapola;KM;23030;1-2;6792119;3341979;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;TRUE;FALSE;
IA;908000001;Valkeakoski;Matomäki ja Hirvikallio;KM;23031;1-5;6792496;3341195;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;82010028;Hattula;Sakastinmäki 3;KM;23037;1-2;6781662;3355788;88;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;433010015;Loppi;Salon kartano 1 (Makasiininmäki);KM;23047;1-556;6740193;3346699;120;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;834010007;Tammela;Kankainen;KM;23052;1-99;6747673;3327224;100;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;TRUE;FALSE;
IA;1000000130;Laitila;Kuivala/Hällynen;KM;23085;1-30;6768200;3212490;17,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;220010002;Raasepori;Domargård I;KM;23121;;6663430;3312339;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;50010032;Eura;Luistari;KM;23183;1-1071;6787882;3238661;38;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;FALSE;FALSE;TRUE;
IA;109010048;Hämeenlinna;Juppala 2;KM;23194;1-2;6764350;3365408;88;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;220010002;Raasepori;Domargård I;KM;23196;1-46;6663430;3312339;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;TRUE;FALSE;
IA;912010002;Sastamala;Roismalan Ristimäki;KM;23220;1-2;6809485;3280485;59;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;TRUE;FALSE;
IA;853010016;Turku;Kaerla Mulli;KM;23226;1-296;6716477;3240756;22;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;399010101;Laihia;Kullerinmäki;KM;23234;1-18;6992262;3245504;22,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;2;kivimurska;orgaaninen;FALSE;TRUE;FALSE;
IA;398010021;Lahti;Paakkolanmäki 1;KM;23237;1-76;6767740;3434070;108;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;FALSE;FALSE;TRUE;
IA;398010019;Lahti;Paakkolanmäki 2 ja 3;KM;23238;1-13;6767870;3434890;108,5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;FALSE;FALSE;TRUE;
IA;398010020;Lahti;Lukkari;KM;23239;1-10;6768050;3433950;117;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;hiekka;;FALSE;TRUE;FALSE;
IA;576010001;Padasjoki;Isohiekka;KM;23247;1-136;6810381;3394063;111;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;TRUE;FALSE;koivuterva (53)
IA;853010003;Turku;Linnasmäki;KM;23248;1-8;6716985;3242008;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;734010033;Salo;Vanutehtaanmäki (1-4);KM;23249;1-51;6705195;3287208;21;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;444010007;Lohja;Toivari;KM;23254;1-132;6683281;3327491;39;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;400010150;Laitila;Vainionmäki;KM;23274;1-315;6760640;3211195;18;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;FALSE;FALSE;TRUE;
IA;400010150;Laitila;Vainionmäki;KM;23275;1-4;6760640;3211195;18;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;kivimurska;;TRUE;FALSE;FALSE;
IA;91010030;Helsinki;Malminkartano Rukkila;KM;23393;1-61;6684249;3381915;28;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;Pottery;Morby Ware;Morby Ware;Morby;1;kivimurska;;FALSE;TRUE;FALSE;
IA;50010026;Eura;Eläinlääkärin tontti;KM;23453;1-152;6789418;3238028;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;FALSE;FALSE;TRUE;
IA;908010001;Valkeakoski;Rapola;KM;23514;1-14;6792119;3341979;110;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;423010005;Lieto;Pahamäki;KM;23515;1-7;6717804;3245801;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;;;TRUE;FALSE;FALSE;
IA;uusi 264;Lieto;Sauvala;KM;23516;1-8;6717630;3246564;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;;;TRUE;FALSE;FALSE;
IA;423010022;Lieto;Pahkamäen kansakoulu;KM;23518;1-2;6725175;3250696;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;3;;;FALSE;FALSE;TRUE;
IA;853010059;Turku;Kankaristo;KM;23520;1-2;6719083;3243134;28;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;hiekka;;TRUE;FALSE;FALSE;
IA;109010023;Hämeenlinna;Varikonniemi;KM;23537;1-619;6768743;3363266;80;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;FALSE;FALSE;TRUE;
IA;433010015;Loppi;Salon kartano 1 (Makasiininmäki);KM;23549;1-566;6740193;3346699;120;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;FALSE;FALSE;TRUE;
IA;475010005;Maalahti;Holsterbacken N;KM;23570;1-35;6988785;3222394;17;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;TRUE;FALSE;FALSE;
IA;400010150;Laitila;Vainionmäki;KM;23593;1-302;6760640;3211195;18;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;FALSE;FALSE;TRUE;
IA;398010021;Lahti;Paakkolanmäki 1;KM;23602;1-47;6767740;3434070;108;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;2;;;FALSE;TRUE;FALSE;
IA;50010032;Eura;Luistari;KM;23606;1-242;6787882;3238661;38;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;Pottery;Iron Age pottery;Iron Age pottery;rautakautinen;1;;;FALSE;FALSE;TRUE;
