Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type;Subtype;Type (Finnish);Subtype (Finnish);Certainty;Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Cairn;Stray find;Hoard;Other context;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish)
IA;398010019;Lahti;Paakkolanm„ki 2 ja 3;KM;23238;1;6767870;3434890;108,5;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Puolikas isohkosta sinisest„, jossa valkoisia laikkuja ja niiss„ sininen keskus. Samanlainen toinenkin oli v„h„n aikaa sitten Lahdesta.
IA;398010021;Lahti;Paakkolanm„ki 1;KM;23602;2;6767740;3434070;108;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;13;11;;;;;Punainen, valkoisia t„pli„, joissa sinimustaa ja ehk„ kellert„v„„ juovaa
IA;398010021;Lahti;Paakkolanm„ki 1;KM;23602;1;6767740;3434070;108;Beads;Glass bead;Glass bead;Lasimassahelmi;;2;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;7;5;;;;;Musta, l„pin„kym„t”n. Onko lasia vai gagaattia? Kiilt„„ paljon, joten enemm„n lasimainen. Viile„ pinta. Painava.
IA;398010021;Lahti;Paakkolanm„ki 1;KM;23602;15;6767740;3434070;108;Beads;Glass bead;Glass bead;Lasimassahelmi;;2;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;8;;;;;Musta, l„pin„kym„t”n, kuten :1. Onko lasia vai gagaattia? Mattakiiltoisempi, viile„ pinta. Painava.
IA;398010021;Lahti;Paakkolanm„ki 1;KM;21967;1;6767740;3434070;108;Beads;Glass bead;Glass bead (eye bead);Lasimassahelmi;Silm„helmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;16;12;;;;;Punainen, kierretty, silm„ ulkoneva ja siin„ musta keskus ja valkoine reunus, jossa mustia s„teit„
IA;400010150;Laitila;Vainionm„ki;KM;24389;91;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;7;;;;;Kierretty, punainen
IA;400010150;Laitila;Vainionm„ki;KM;24389;110;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;7;;;;;Kierretty, punainen, tulen vaurioittama
IA;400010150;Laitila;Vainionm„ki;KM;24389;249;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;15;8;;;;;Kierretty, punainen, huokoiseksi palanut
IA;400010150;Laitila;Vainionm„ki;KM;23274;114;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;13;11;7;;;;Punainen, kierretty, kulunut
IA;400010150;Laitila;Vainionm„ki;KM;23274;288;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;8;6;;;;;Suorasta lasiputkesta leikattu, sininen
IA;400010150;Laitila;Vainionm„ki;KM;23274;314;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;T„ysin sulanut sininen
IA;400010150;Laitila;Vainionm„ki;KM;24389;168;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;13;8;;;;;Kierretty, punainen, huokoiseksi palanut
IA;400010150;Laitila;Vainionm„ki;KM;24389;269;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;13;8;;;;;sininen, vaaleita juovia, kierretty
IA;400010150;Laitila;Vainionm„ki;KM;23274;99;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;12;;;;;;Sininen sulanut mutta luultavasti kierretty
IA;400010150;Laitila;Vainionm„ki;KM;23274;130;6760640;3211195;18;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;15;4;6;;;;Sininen, segmentinmuot vartaasta, kolmiosainen
IA;400010150;Laitila;Vainionm„ki;KM;24389;74;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;11;7;;;;;Kierretty, punainen
IA;400010150;Laitila;Vainionm„ki;KM;24389;158;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;12;6;;;;;Kierretty, punainen, huokoiseksi palanut
IA;400010150;Laitila;Vainionm„ki;KM;24389;252;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Puolikas sinisest„, jossa valkoisia pystyjuovia. Kierretty. Alun perin 12x7mm. Ehk„ samanlaisesta sulanut kpl nrolla :270
IA;400010150;Laitila;Vainionm„ki;KM;24389;109;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;6;;;;;Kierretty, punainen
IA;400010150;Laitila;Vainionm„ki;KM;24389;271;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Sulanut, vihre„, ollut py”re„ todn„k kierretty
IA;400010150;Laitila;Vainionm„ki;KM;24389;188;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;11;7;;;;;Kierretty, punainen, huokoiseksi palanut t„m„kin ja v„h„n muodoton
IA;400010150;Laitila;Vainionm„ki;KM;24389;299;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;13;9;;;;;Kierretty, punainen,
IA;400010150;Laitila;Vainionm„ki;KM;24389;149;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;7;7;;;;;V„rit”n, segmentoidusta vartaasta leikattu
IA;400010150;Laitila;Vainionm„ki;KM;24389;248;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;13;8;;;;;Kierretty, punainen, huokoiseksi palanut
IA;400010150;Laitila;Vainionm„ki;KM;24389;108;6760640;3211195;18;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;7;;;;;Kierretty, punainen, osittain rikki
IA;401010002;H„meenlinna;Nisula (Hannula);KM;20449;4;6775470;3389890;125;Beads;Bone bead;Bone bead (serial);Luuhelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;6;6;;;;;Luinen kaksoishelmi samasta haudasta
IA;401010002;H„meenlinna;Nisula (Hannula);KM;20449;3;6775470;3389890;125;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;12;10;;;;;Punainen kierretty, keltaiset kohopisteet. 3 kpl. Ruumishaudasta, jossa havaittu p„„kalloa, nikamia ja kylkiluita. Ne j„tetty tien luiskaan ja nostettu py”re„ levym„inen pronssisolki, jossa tekstiili„, spiraalinpaloja ja turkista, luuhelmi„,
IA;401010009;H„meenlinna;Honkaliini 1;KM;16437;38;6778089;3392229;106;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;9;;;;;;Sininen, litte„, lieri”m„inen helmi. Sininen py”re„ helmi alanrolla 36
IA;401010009;H„meenlinna;Honkaliini 1;KM;16437;52;6778089;3392229;106;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;17;18;;;;;puolikas lasihelmi, py”re„, punainen pohja, jossa sini-puna-valkoista aaltoviivaa
IA;401010009;H„meenlinna;Honkaliini 1;KM;16437;45;6778089;3392229;106;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;"Iso raidallinen, sylinterim„inen, valkoiset ja siniset raidat, joissa keltaisia ja punaisia pisteit„; toinen kokonainen helmi py”re„ punainen, jossa keltainen spiraali ja valkoinen kukkakuvio sinisell„ pohjalla, sulanut fragmentti punaisesta lasihelmest„"
IA;401010009;H„meenlinna;Honkaliini 1;KM;16437;24;6778089;3392229;106;Beads;Bronze bead;Bronze bead;Pronssihelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;11;;;;;;Hentoa viivakoristelua
IA;401010009;H„meenlinna;Honkaliini 1;KM;16437;28;6778089;3392229;106;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Punainen, valkoraidallinen sylinterim„inen helmi ja mahdollisesti pronssihelmi, kantikas
IA;418010009;Lemp„„l„;Lempoinen;KM;18507;237;6804541;3326848;80;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;;;11;;;Keltainen osittain sulanut, punaisia pilkkuja tai laikkuja
IA;418010009;Lemp„„l„;Lempoinen;KM;18507;2;6804541;3326848;80;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;9;;;;;;Sininen tynnyrim„inen tai hieman kaksoiskartion muotoinen lasimassahelmi, Hauta 1
IA;423010001;Lieto;Vanhalinna;TYA;796;376;6717351;3246141;10;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;14;9;;;;;Sininen, nelisivuinen, pitk„nomainen, kulmikas
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;60;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;16;7;;;;;Kolmios.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;892;48;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;6;;;;;;Vihre„, py”re„
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;14;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;7;;;;;;Kolme, osittain sulaneita ja fragmentaarisia, yksi py”re„hk”, kierretty? Nrolla :16 suuri yhteensulanut m”ykky, jossa ainakin 5 sinist„ helme„. Nrolla :22 m”s noin 5 sinist„ helme„ yhteensulaneena, ainakin yksi n„ist„ kolmiosaine sarjahelmi tai silt„ n„yt
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;669;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;kolmiosainen
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;694;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;kolmiosainen
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;892;53;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;;;;;;Osin sulanut musta
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;620;41;6717469;3246393;30;Beads;Clay bead;Clay bead;Savihelmi;;2;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;Py”re„. Ei ole likainen lasimassahelmi vaan savea? Onko nro :92, jolla pit„isi olla savihelmi mutta joka puuttuu laatikosta?
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;32;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;Sulanut sininen, kiinni spiraalia.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;606;19;6717469;3246393;30;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;9;7;;;;;Sininen kaksoishelmi
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;6;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;;;;;;Sulanut ja tyypillisen huonokuntoinen punainen lasimassahelmi.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;621;140;6717469;3246393;30;Beads;Clay bead;Clay bead;Savihelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;Rengasmainen
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;93;6717469;3246393;30;Beads;Stone bead;Carnelian bead;Kivihelmi;Karneolihelmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;11;9;;;;;Py”re„, mutta monis„rm„inen. Palanut.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;985;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;Kuten :694, ei kuvattu erikseen.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;958;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;Kuten :694, ei kuvattu erikseen.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;957;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;Kuten :694, ei kuvattu erikseen.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;850;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;Kuten :694, ei kuvattu erikseen.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;810;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;Samanlaine kuin :797, ei kuvattu erikseen.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;5;6717469;3246393;30;Beads;Stone bead;Carnelian bead;Kivihelmi;Karneolihelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;17;;;;;;Fasetoitu, palanut
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;17;6717469;3246393;30;Beads;Stone bead;Carnelian bead;Kivihelmi;Karneolihelmi;1;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;8;;;;;Palanut, fasetoitu
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;153;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;7;5;;;;;Sininen lasimassahelmi (ylim„„r„inen? T„ll„ numerolla pit„isi olla sulanut helmi, joka onkin pussissa t„m„n lis„ksi)
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;892;49;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;;;;Punainen,
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;92;6717469;3246393;30;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;13;7;;;;;Sininen segm.m.varras, kaskiosaine
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;72;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;11;8;;6;;;Punainen sylinterim„inen, kierretty
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;70;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;8;4;;;;;Rengasmainen, kierretty. Huonokuntoinen vastaava nrolla :71, ei kuvattu.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;63;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;;;6;;;Puolikas
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;670;6717469;3246393;30;Beads;Glass bead;Glass bead (serial);Lasimassahelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;10;8;;;;;Kaksiosainen
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;61;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;8;7;;;;;"Segmentinmuot. Vartaasta leikattu, ns. sarjahelmen kappale, ""uloke"""
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;176;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;;;;;;Pit„isi olla yksi tumma helmi, pussissa yksi tumma (musta tai t-sininen sulanut lasimassahlemi) sek„ vihre„ py”re„ kierretty? lasimassahelmi, joka lienee puuttuvalta alanrolta 174. Tummaa vastaava sulanut helmi my”s nrolla :212.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;809;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;Kuten :694, ei kuvattu erikseen.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;789;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;6;7;6;;;;Fasetoitu, tulessa olluth„r„nsilm„
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;387;6717469;3246393;30;Beads;Bronze bead;Bronze bead;Pronssihelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;Tynnyrinmuotoinen
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;613;438;6717469;3246393;30;Beads;Bronze bead;Bronze bead (serial);Pronssihelmi;Sarjahelmi;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;0;0;0;0;0;0;V„h„n pienempi.
IA;423010002;Lieto;Vanhalinnan Aittam„ki;TYA;597;402;6717469;3246393;30;Beads;Glass bead;Glass bead;Lasimassahelmi;;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;6;5;;;;;Segmentoidusta vartaasta tehty sininen pieni
