Phase;Site id;Municipality;Site name;Collection;Main number;Subnumber;p;i;z;Category;Type (Finnish);Preroman IA;Early Roman IA;Late Roman IA;Migration period;Merovingian period;Viking period;Crusade period;1100-1300;1400-1500;Settlement site;Cremation cemetery;Inhumation cemetery;Stray find;Cairn;Hoard;Other context;Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);PhotoID;X;Y
IA;82010036;Hattula;Myllymäki;KM;19872;1103;6788235;3356340;82,5;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;53;;;;;;Osin sulanut;KM 19872_1103;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19872;764;6788235;3356340;82,5;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren F";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;62;;;;;;Sulamisjälkiä;KM 19872_764;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19704;496;6788235;3356340;82,5;Bronze artefacts;"Hevosenkenkäsolki; Rullapäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;60;;;;;;Neula rautaa.;KM 19704_496;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19704;161;6788235;3356340;82,5;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;61;11;5;Puolikas. Kuusikulmainen varras;KM 19704_161;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19704;1015;6788235;3356340;82,5;Bronze artefacts;"Hevosenkenkäsolki; Fasettinuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;65;;;Puolikas ja osittain sulanut. Sulamisen jälkiä. Uloke on vain sulamispisara.;KM 19704_1015;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;6503;16;6788235;3356340;82,5;Bronze artefacts;"Solki; Pyöreä kupurasolki; kaksieläiminen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;TRUE;;55;;;;;Puuttuu.;KM 6503_16;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19872;971;6788235;3356340;82,5;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;90;32;22;;;;Viivoja, häränsilmiä, tappeja;KM 19872_971;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19872;820;6788235;3356340;82,5;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;TRUE;;;;;;;Sulanut. Mahdollisesti on.;KM 19872_820;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;6503;17;6788235;3356340;82,5;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren D";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;2;FALSE;;;;63;;;Katkelmallinen pyöreä kupurasolki. Ollut todennäköisesti 8 tappia, eli D-tyyppiä.;KM 6503_17;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;6503;21;6788235;3356340;82,5;Bronze artefacts;Korvalusikka;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;2;FALSE;;;;51;21;;Kasviornamentiikkaa koristeena, kaiverrettu. Onko käytetty sekundaarisesti riipuksena?;KM 6503_21;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19704;1239;6788235;3356340;82,5;Bronze artefacts;"Ketjunkantaja; Kaksoisspiraali";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;7;6;;;;;Ei nähty. Lapun mukaan puuttuu 1991. Luettelossa kuva. Ketjua kiinni.;KM 19704_1239;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19872;991;6788235;3356340;82,5;Bronze artefacts;Ketjunkantaja;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;32;35;;;;;Kivikoski kuvasto II tl 88, kuva 712;KM 19872_991;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19704;812;6788235;3356340;82,5;Bronze artefacts;"Solki; Pyöreä kupurasolki; Kaksieläiminen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;60;;;;;;;KM 19704_812;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19872;972;6788235;3356340;82,5;Bronze artefacts;"Hevosenkenkäsolki; Rullapäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;30;25;;;;;;KM 19872_972;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19872;933;6788235;3356340;82,5;Bronze artefacts;Ketjunkantaja;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;54;40;;;;;Kappaleina. Ketjun renkaat poikkileikkaukseltaan kolmiomaisia. Esine itsessään taivutettu pronssivartaasta tai -langasta, päissä spiraalit.;KM 19872_933;24,32641264;61,17650652
IA;82010036;Hattula;Myllymäki;KM;19704;365;6788235;3356340;82,5;Bronze artefacts;Pronssiesine;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;41;27;6;Ihmiskasvot koholla, muuten ympyräleimoja. Ihmiskasvot kolmiomainen leuka, todnäk parta;KM 19704_365;24,32641264;61,17650652
IA;82010047;Hattula;Huhtanen 1;KM;17288;1;6788684;3355960;83;Bronze artefacts;"Rannerengas; Kolmiharjainen rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;TRUE;;;;;;;;KM 17288_1;24,3190161;61,1803919
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18256;86;6792971;3359632;94;Bronze artefacts;"Solki; Pyöreä kupurasolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;Ei nähty, lapun mukaan Hämeenlinnan näyttelyssä;KM 18256_86;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18256;251;6792971;3359632;94;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;65;55;40;;;;siksak-kuvio pisteleimoista, päissä neljä vaakaviivaa;KM 18256_251;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18256;341;6792971;3359632;94;Bronze artefacts;"Hevosenkenkäsolki; Litteänuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;35;;;;;;neula puuttuu;KM 18256_341;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18256;483;6792971;3359632;94;Bronze artefacts;"Rannerengas; Spiraalirannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;TRUE;;;;;;;Vartaan poikkileikkaus kolmiomainen. Litteässä päässä kaksi ympyräleimaa, käärmeen pää? Renkaan halkaisja noin 45 mm, sopinut lapselle;KM 18256_483;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18256;495;6792971;3359632;94;Bronze artefacts;"Solki; Pyöreä kupurasolki; kaksieläiminen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;56;;;;;;osittain sulanut;KM 18256_495;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18917;838;6792971;3359632;94;Bronze artefacts;Hevosenkenkäsolki;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;41;35;5;;;;Päät tosi kapeat ja terävät, eivät ilmeisesti katkenneet,;KM 18917_838;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1125;6792971;3359632;94;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;76;55;28;;;;D-leimaa, aaltomaista, pisteviivakoristelua. Myös nrolla 1738 (ei nähty, lapun mukaan näyttelyssä HL);KM 18468_1125;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;867;6792971;3359632;94;Bronze artefacts;"Solki; puhkonainen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;59;61;;;;;Ei nähty, lapun mukaan Hämeenlinnassa;KM 18468_867;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;936;6792971;3359632;94;Bronze artefacts;Rannerengas;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti, kapea, päihin levenevä, tylppäpäinen, poikkileikkaus soikea/segmentti;KM 18468_936;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1095;6792971;3359632;94;Bronze artefacts;"Rannerengas; Päihin kapeneva";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;fragmentti, syviä kolmioleimoja ja rombikuvioita, ks. Myös kuva hieman samanlaisesta nrolle 1694;KM 18468_1095;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1110;6792971;3359632;94;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;39;13;;;;;Päissä pisteympyrät, muuten viivakoristeita, neula rautaa ja paikoillaan, soljen väri ruskea ja pronssivärinen;KM 18468_1110;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1110;6792971;3359632;94;Bronze artefacts;"Kaularengas; Kierretty";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;41;15;;Osittain sulanut, muoto ei enää vastaa täysin ehjää rengasta. Kpl myös nrolla :1695;KM 18468_1110;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;184;6792971;3359632;94;Bronze artefacts;"Ketjunkantaja; Kaksoisspiraali";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;39;42;;;;;samanlainen myös nrolla :690;KM 18468_184;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18256;11;6792971;3359632;94;Bronze artefacts;"Sormus; Spiraalisormus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;kolmessa osassa ja katkelmallinen, pisteviivaa, kolmioleimoja, ympyräleimoja, pisteviivaristejä;KM 18256_11;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1471;6792971;3359632;94;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Päätykappale;KM 18468_1471;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18917;837;6792971;3359632;94;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;36;2;;;;;viivoja;KM 18917_837;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18917;802;6792971;3359632;94;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Kaksi fragmenttia, aika pienikokoinen;KM 18917_802;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;895;6792971;3359632;94;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;36;12;;;;;"Samanlainen nrolla :896; tasavartinen myös :1513, isompi solki :1616";KM 18468_895;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;676;6792971;3359632;94;Bronze artefacts;"Hevosenkenkäsolki; Fasettinuppinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;fragmentteja, kaarella pisteviivaa. Paremmin säilynyt puolikas nrolla :700, fasetit ja tappikoristeinen;KM 18468_676;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;336;6792971;3359632;94;Bronze artefacts;"Riipus; Puhkonainen riipus";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;39;36;;;;;eläinten hampaita, luuesineitä (kampoja), savihelmiä, kuonaa, raakun kuorta (:1647), kupariraha, hopeaa, lyijypunnus;KM 18468_336;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;449;6792971;3359632;94;Bronze artefacts;"Hevosenkenkäsolki; Rullapäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;65;50;;;;;;KM 18468_449;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;552;6792971;3359632;94;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren A";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;kaksi fragmenttia;KM 18468_552;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;613;6792971;3359632;94;Bronze artefacts;"Rannerengas; Massiivinen päihin levenevä rannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;fragmentti, siksak leimoilla;KM 18468_613;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;638;6792971;3359632;94;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;25;11;;toinen pää poikki;KM 18468_638;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;677;6792971;3359632;94;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;35;30;;kaarella pisteviivaa, nuppi sulanut;KM 18468_677;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;2142;6792971;3359632;94;Bronze artefacts;"Solki; Pyöreä kupurasolki; Appelgren F";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;88;30;;;;;Viivoja ja tappikoristelua;KM 18468_2142;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1764;6792971;3359632;94;Bronze artefacts;Rannerengas;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;puolikas;KM 18468_1764;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1737;6792971;3359632;94;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;51;43;;;;;;KM 18468_1737;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1684;6792971;3359632;94;Bronze artefacts;"Solki; Rapusolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Viivaa ja pisteympyröitä;KM 18468_1684;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1454;6792971;3359632;94;Bronze artefacts;"Hevosenkenkäsolki; Rullapäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Katkelma, jossa toinen pää osittain säilynyt;KM 18468_1454;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;1147;6792971;3359632;94;Bronze artefacts;"Hevosenkenkäsolki; Nuppipäinen";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;2;FALSE;;;;;;;Kaari muodottomaksi taipunut ja sulanut, mahdollisesti pisteviivakoristelua näkyvissä. Neula ja yksi irrallinen nuppi erillään. Onko varras hk-soljesta?;KM 18468_1147;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;821;6792971;3359632;94;Bronze artefacts;"Riipus; Linturiipus";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Ontto, päällä reikä. Joutsen? Pitkäkaulainen lintu, kaareva kaula;KM 18468_821;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;849;6792971;3359632;94;Bronze artefacts;"Ketjunkantaja; Kaksoisspiraali";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Kolmella lenkillä, hyvin pientä kaskinkertaista ketjua kiinni. Samanlainen myös nrolla :850, tämä lapun mukaan Hämeenlinnassa. Myös nrolla :2143 (aika paksu);KM 18468_849;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;812;6792971;3359632;94;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;55;16;;;;;Ei nähty, lapun mukaan Hämeenlinnassa;KM 18468_812;24,38400932;61,22015695
IA;83010004;Hämeenlinna;Kalomäki 2;KM;18468;665;6792971;3359632;94;Bronze artefacts;"Rannerengas; Spiraalirannerengas";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti, kolmionmuotoinen varras, taivutettu;KM 18468_665;24,38400932;61,22015695
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;84;6794110;3360105;96;Bronze artefacts;"Nappi; Korunappi Salin I";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Polttokalmisto C.;KM 14264_84;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;35;6794110;3360105;96;Bronze artefacts;"Solki; Kaarisolki; Kiertojalkasolki";FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti. Polttokalmisto C.;KM 14264_35;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;34;6794110;3360105;96;Bronze artefacts;Rannerengas, Tasaleveä;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pääty. Polttokalmisto C.;KM 14264_34;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;1;6794110;3360105;96;Bronze artefacts;"Koruneula; rengasneula";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;TRUE;55;;;;;;Tosi lyhyt, mutta kuitenkin terävä ja ehjä. Katkennut ja työstetty käyttökelpoiseksi?? Pallon halkaisija 7,5 mm. Pallo teräväpiirteinen. Silmäkiven vierestä.;KM 14264_1;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;56;6794110;3360105;96;Bronze artefacts;"Nappi; Korunappi Salin I";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Polttokalmisto C.;KM 14264_56;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;78;6794110;3360105;96;Bronze artefacts;"Miekan kahvaosa; Väistin";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;;;;;;;Polttokalmisto C.;KM 14264_78;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;82;6794110;3360105;96;Bronze artefacts;Rannerengas, Koverankupera;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Vivakoristelua. Ei kuin luettelon kuvassa, jossa ristikkoviivaa? polttokalmisto C.;KM 14264_82;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;47;6794110;3360105;96;Bronze artefacts;"Solki; Tasavarsisolki";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Pääty. Polttokalmisto C.;KM 14264_47;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;38;6794110;3360105;96;Bronze artefacts;"Miekan kahvaosa; Väistin";FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Fragmentti. Polttokalmisto C.;KM 14264_38;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;66;6794110;3360105;96;Bronze artefacts;"Koruneula; ristipäinen";FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;91;17;;;;;Keskellä reikä, polttokalmisto C.;KM 14264_66;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;5;6794110;3360105;96;Bronze artefacts;Koruneula;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;1;FALSE;;;;;;;Kärkikatkelma. Ei voi tyypitellä.;KM 14264_5;24,39195747;61,23053729
IA;83010009;Hämeenlinna;Lentolankärki 7;KM;14264;18;6794110;3360105;96;Bronze artefacts;"Solki; Pyöreä kupurasolki";FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;1;TRUE;56;52;;;;;Pienikokoinen, kapeareunuksinen, viisi pientä reikää keskikohdan ympärillä, hakaristin muoto terävähkö solki ollut tulessa. Polttokenttäkalmisto C, v. 1957 kaivaus.;KM 14264_18;24,39195747;61,23053729
