Phase,Site id,Municipality,Site name,Collection,Main number,Subnumber,p,i,z,m1,m2,m3,n1,n2,n3,n4,p1,p2,r1,r2,Category,Type,Subtype,Subtype (Finnish),Certainty,Integrity,Length (mm),Width (mm),Thickness (mm),Fragment length (mm),Fragment width (mm),Fragment thickness (mm),Other notes (Finnish),PhotoID,X,Y,Length,Mon1,Mon2,Mon3,Mon4,Mon5,Mon6,Main temper (Finnish),Other tempers (Finnish),Count (1-10),Count (10-100),Count (>100),Ajoitusperuste,Subtype 2,Subtype 2 (Finnish)
BA,564010051,Oulu,Hangaskangas,KM,31379,112.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,35.0,8.0,6.0,,KM 31379_112,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,113.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Other bone artefact,Other bone artefact,Luuesineen katkelma,1.0,False,,,,29.0,9.0,6.0,,KM 31379_113,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,114.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,40.0,,3.0,kantakatkelma,KM 31379_114,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,115.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,45.0,6.0,4.0,kantakatkelma,KM 31379_115,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,116.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,42.0,8.0,5.0,kantakatkelma,KM 31379_116,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,117.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,43.0,6.0,5.0,kantakatkelma,KM 31379_117,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,118.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,51.0,5.0,4.0,kantakatkelma,KM 31379_118,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,119.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,45.0,5.0,5.0,kantakatkelma,KM 31379_119,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,120.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,22.0,6.0,3.0,kantakatkelma,KM 31379_120,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,121.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,12.0,6.0,3.0,kantakatkelma,KM 31379_121,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,122.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,,,,,KM 31379_122,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,123.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,45.0,8.0,6.0,,KM 31379_123,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,124.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Other bone artefact,Other bone artefact,Luuesineen katkelma,1.0,False,,,,95.0,15.0,4.0,reijitetty esine,KM 31379_124,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,125.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Other bone artefact,Other bone artefact,Luuesineen katkelma,1.0,False,,,,102.0,17.0,4.0,Reijitetty luuesine,KM 31379_125,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,126.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Other bone artefact,Other bone artefact,Luuesineen katkelma,1.0,False,,,,58.0,13.0,2.0,Reijitetty luuesine,KM 31379_126,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,127.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Other bone artefact,Other bone artefact,Luuesineen katkelma,1.0,False,,,,30.0,13.0,3.0,Reijitetty luuesine,KM 31379_127,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,128.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Other bone artefact,Other bone artefact,Luuesineen katkelma,1.0,False,,,,28.0,13.0,3.0,Reijitetty luuesine,KM 31379_128,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,129.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Other bone artefact,Other bone artefact,Luuesineen katkelma,1.0,False,,,,,,,,KM 31379_129,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,130.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Other bone artefact,Other bone artefact,Luuesineen katkelma,1.0,False,,,,72.0,31.0,6.0,,KM 31379_130,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,131.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Other bone artefact,Other bone artefact,Luuesineen katkelma,2.0,False,,,,,,,,KM 31379_131,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,137.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Bone arrowhead,Bone arrowhead,Luunuolenkärki,1.0,False,,,,7.0,6.0,4.0,,KM 31379_137,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,564010051,Oulu,Hangaskangas,KM,31379,138.0,7200515.0,3442572.0,39.0,False,False,False,False,False,False,False,True,False,False,False,Bone artefacts,Other bone artefact,Other bone artefact,Luuesineen katkelma,1.0,False,,,,10.0,7.0,3.0,Reijitetty luuesine,KM 31379_138,"25,78367254","64,89675774",,,,,,,,,,,,,,,
BA,297010010,Kuopio,Kuusikkolahdenniemi,KHMESIE,6154.0,,6982320.0,3541460.0,85,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Other bronze artefact,Melted bronze,Pala sulanutta pronssia,,False,18.0,5.0,5.0,,,,"--pronssi--pituus: 18,0 mm, leveys: 5,0 mm",KHMESIE 6154,"27,81322114","62,94206424",,False,False,False,False,False,False,,,,,,,,
BA,297010010,Kuopio,Kuusikkolahdenniemi,KHMESIE,6154.0,,6982320.0,3541460.0,85,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze hygiene accessory,Bronze razor,"Partaveitsi, karkeatekoinen",,True,81.0,21.0,1.0,0.0,0.0,0.0,"Esine leikattu 1 mm paksuisesta pronssilevystä. --pronssi--pituus: 89,0 mm, leveys, suurin: 21,0 mm, paksuus: 0,5 mm",KHMESIE 6154,"27,81322114","62,94206424",,False,False,False,False,False,False,,,,,,,,
BA,297010010,Kuopio,Kuusikkolahdenniemi,KHMESIE,6154.0,,6982320.0,3541460.0,85,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze button,Bronze double button,Kaksoisnappi,,False,0.0,0.0,0.0,17.0,17.0,9.0,--pronssi--,KHMESIE 6154,"27,81322114","62,94206424",,False,False,False,False,False,False,,,,,,,,
BA,1000005674,Helsinki,Tapaninkylä,KM,72.0,1.0,6684987.0,3388664.0,,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze axe,Palstave,Olkakirves,,True,,52.0,23.0,,,,Kirveet lähes identtiset,KM 72_1,"24,98559945","60,26100599",,False,True,False,False,False,False,,,,,,,,
BA,1000005674,Helsinki,Tapaninkylä,KM,72.0,1.0,6684987.0,3388664.0,,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze axe,Palstave,Olkakirves,,True,,49.0,25.0,,,,Kirveet lähes identtiset,KM 72_1,"24,98559945","60,26100599",,False,True,False,False,False,False,,,,,,,,
BA,257010026,Kirkkonummi,Kasaberget,KM,81.0,,6665758.0,3354429.0,45,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze sword,Scandinavian flange-hilted sword,"Kieliruotomiekka, skandinaavinen",,False,,,,338.0,47.0,6.0,Katkennut kahvasta. Terän leveys 30 mm,KM 81,"24,38156378","60,07778206",,False,False,True,False,False,False,,,,,,,,
BA,399010042,Laihia,Alatalo/Jätinhaudanmaa,KM,703.0,,6986858.0,3244395.0,35,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze hygiene accessory,Scandinavian bronze razor,"Partaveitsi, skandinaavinen",,False,,,,,,,Hiidenkiuaslöytö. Samasta röykkiöstä palanutta luuta.,KM 703,"21,966629","62,89530079",,False,True,True,False,False,False,,,,,,,,
BA,uusi 7077,Isokyrö,Laurola,KM,714.0,,6995094.0,3266066.0,,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze sword,Scandinavian flange-hilted sword,"Kieliruotomiekka, skandinaavinen",,True,522.0,53.0,9.0,,,,"Terän leveys 40 mm, paksuus 6 mm.",KM 714,"22,37974115","62,98350011",,False,False,True,False,False,False,,,,,,,,
BA,uusi 7078,Kemiönsaari,Kemiö,KM,800.0,,6680554.0,3263645.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze axe,Mälar bronze age,Mälarin kirves,,True,101.0,39.0,29.0,,,,Neljä koristeviivaa 20mm putken suusta.,KM 800,"22,73761891","60,16794351",,False,False,False,True,True,True,,,,,,,,
BA,399010042,Laihia,Alatalo/Jätinhaudanmaa,KM,1108.0,1.0,6986858.0,3244395.0,35,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze hygiene accessory,Bronze razor,"Partaveitsi, karkeatekoinen",,False,47.0,15.0,1.0,0.0,0.0,0.0,"Leikattu pronssilevystä, koristelematon. Hiidenkiuaslöytö. Samasta röykkiöstä palanutta luuta.",KM 1108_1,"21,966629","62,89530079",,False,False,False,False,True,False,,,,,,,,
BA,uusi 7079,Vihti,Haapkylä,KM,1536.0,,6694859.0,3349633.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze sword,Hallstatt sword,Hallstatt-miekka,,True,760.0,56.0,7.0,,,,Terän leveys 35 mm,KM 1536,"24,27392937","60,3369483",,False,False,False,False,True,False,,,,,,,,
BA,uusi 7080,Viipuri,Tiikanurmi,KM,1537.0,,6735312.0,3597926.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze brooch,Spectacle-shaped brooch,Silmälasisolki,,True,131.0,56.0,12.0,,,,"Toinen kupura rikki, muuten hyvässä kunnossa.",KM 1537,"28,79088578","60,7159978",,False,False,False,False,True,False,,,,,,,,
BA,40010001,Kemiönsaari,Hammarsboda 1,KM,1910.0,,6669253.0,3244537.0,,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze axe,Palstave,Olkakirves,,False,145.0,41.0,26.0,,,,Löydetty röykkiöstä palaneiden luiden kanssa,KM 1910,"22,40864924","60,05533584",,False,True,True,False,False,False,,,,,,,,
BA,586010021,Salo,Paarskylän kartano,KM,2025.0,10.0,6688054.0,3286627.0,20,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze axe,Palstave,Olkakirves,,False,145.0,43.0,28.0,,,,,KM 2025_10,"23,1427335","60,24776465",,False,True,True,False,False,False,,,,,,,,
BA,uusi 6124,Laukaa,Simuna Kapeekoski,KM,2058.0,1.0,6919744.0,3457496.0,,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze axe,Seima bronze axe,Seiman kirves,,False,105.0,56.0,29.0,,,,Kopio. Poikkiteräinen. Ajoitushaarukka n. 1900-1600 eaa.,KM 2058_1,"26,17525279","62,38052205",,True,False,False,False,False,False,,,,,,,,
BA,uusi 7081,Nakkila,Leistilänjärvi,KM,2151.0,572.0,6817218.0,3229524.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze axe,Skandau bronze axe,Skandaun kirves,,True,80.0,41.0,23.0,,,,,KM 2151_572,"21,93566813","61,36868067",,False,False,False,False,False,True,,,,,,,,
BA,uusi 7082,Valkjärvi,Karvsaari,KM,2298.0,193.0,6731617.0,3649081.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze axe,Skandau bronze axe,Skandaun kirves,,False,0.0,0.0,0.0,63.0,39.0,25.0,,KM 2298_193,"29,72420583","60,66709335",,False,False,False,False,False,True,,,,,,,,
BA,734010028,Salo,Veitakkalan linnamäki,KM,2435.0,12.0,6708172.0,3289126.0,,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze dagger,Scandinavian bronze dagger,"Pronssitikari, skandinaavinen",,False,0.0,0.0,0.0,143.0,28.0,5.0,Kahva puuttuu.,KM 2435_12,"23,16665007","60,42922806",,False,True,True,False,False,False,,,,,,,,
BA,uusi 7083,Eura,Panelia,KM,2476.0,,6800896.0,3230378.0,,False,False,False,False,False,False,False,False,False,True,False,Bronze artefacts,Bronze neck ring,Scandinavian spiral bronze neck ring,"Kierteinen kaularengas, skandinaavinen",,False,,,,,,,"Ajoittuvat esiroomalaiselle rautakaudellealaiselle rautakaudelle, eivät pronssikaudelle.",KM 2476,"21,9750244","61,22336727",,False,False,False,False,False,False,,,,,,,,
BA,uusi 7083,Eura,Panelia,KM,2476.0,,6800896.0,3230378.0,,False,False,False,False,False,False,False,False,False,True,False,Bronze artefacts,Bronze neck ring,Scandinavian spiral bronze neck ring,"Kierteinen kaularengas, skandinaavinen",,False,,,,,,,"Ajoittuvat esiroomalaiselle rautakaudellealaiselle rautakaudelle, eivät pronssikaudelle.",KM 2476,"21,9750244","61,22336727",,False,False,False,False,False,False,,,,,,,,
BA,uusi 7083,Eura,Panelia,KM,2476.0,,6800896.0,3230378.0,,False,False,False,False,False,False,False,False,False,True,False,Bronze artefacts,Bronze neck ring,Scandinavian spiral bronze neck ring,"Kierteinen kaularengas, skandinaavinen",,False,,,,,,,"Ajoittuvat esiroomalaiselle rautakaudellealaiselle rautakaudelle, eivät pronssikaudelle.",KM 2476,"21,9750244","61,22336727",,False,False,False,False,False,False,,,,,,,,
BA,40010012,Kemiönsaari,Långnäsudden 1,KM,2503.0,1.0,6669522.0,3247878.0,21,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze dagger,Nordic full-hilted dagger,"Umpikahvatikari, skandinaavinen",,True,258.0,34.0,30.0,0.0,0.0,0.0,Kahva valettu erikseen ja kiinnitetty neljällä niitillä. Terän paksuus 5 mm.,KM 2503_1,"22,46810502","60,05980939",,False,True,False,False,False,False,,,,,,,,
BA,uusi 7084,Kaukola,Rokosina,KM,2535.0,1.0,6772380.0,3653014.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze axe,Mälar bronze age,Mälarin kirves,,False,76.0,39.0,30.0,0.0,0.0,0.0,,KM 2535_1,"29,82818049","61,03099837",,False,False,False,True,True,True,,,,,,,,
BA,1000010309,Kokemäki,Nappari,KM,2791.0,1.0,6802918.0,3253125.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze sword,Möriger sword,Möriger-miekka,,True,715.0,0.0,0.0,0.0,0.0,0.0,,KM 2791_1,"22,39436006","61,25647149",,False,False,False,False,True,False,,,,,,,,
BA,1000010309,Kokemäki,Nappari,KM,2791.0,2.0,6802918.0,3253125.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze brooch,Spectacle-shaped brooch,Silmälasisolki,,False,0.0,0.0,0.0,0.0,0.0,0.0,"Erittäin suuri. Sanka irronnut ja kupurat murtuneet, ts. esine kolmessa osassa. Kupuroiden läpimitat 141 ja mm, sangan pituus 60 mm ja leveys 37 mm.",KM 2791_2,"22,39436006","61,25647149",,False,False,False,False,False,True,,,,,,,,
BA,406010018,Rauma,Huhdanniska (Vahala),KM,2800.0,,6787970.0,3222388.0,"32,5",False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze dagger,Central European dagger with triangular hilt-plate,"Kolmioruototikari, keskieurooppalainen",,False,,,,156.0,34.0,4.0,,KM 2800,"21,84584236","61,10225325",,False,False,True,False,False,False,,,,,,,,
BA,uusi 7085,Iisalmi,Haapajärvi,KM,3017.0,2.0,7051683.0,3500014.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze sword,Scandinavian tanged sword,"Kaitaruotomiekka, skandinaavinen",,True,333.0,0.0,0.0,0.0,0.0,0.0,,KM 3017_2,"26,99683791","63,56668371",,False,False,False,True,True,False,,,,,,,,
BA,uusi 7086,Pori,Stenbacka,KM,3033.0,1.0,6845802.0,3225785.0,,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze axe,Seima bronze axe,Seiman kirves/Esimaaningan kirves,,True,91.0,45.0,33.0,0.0,0.0,0.0,"Ilmeisesti paikallista tuotantoa, muotoilussa esimakua Maaningan kirveistä. Muistuttaa Paimion Sähköyhtiöntien kirvestä (KM 37946), joka C-14 ajoitettu puuvarresta n. 1620-1320 calBCE.",KM 3033_1,"21,82365809","61,62152772",,True,True,False,False,False,False,,,,,,,,
BA,uusi 7087,Eura,Ella,KM,3036.0,1.0,6789649.0,3228683.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze spearhead,West Baltic bronze spearhead,Länsibalttilainen keihäänkärki,,False,0.0,0.0,0.0,143.0,39.0,28.0,"""Löytäjät koetellakseen

esineen kovuutta, löivät siitä nirkon poikki.""",KM 3036_1,"21,95971135","61,12165608",,False,False,False,False,True,False,,,,,,,,
BA,1000009842,Salo,Kärennokan pelto,KM,3101.0,11.0,6692580.0,3309600.0,"47,5",False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze sword,Bronze sword/dagger,Pronssimiekka/tikari,,False,0.0,0.0,0.0,170.0,29.0,7.0,,KM 3101_11,"23,55250152","60,29971182",,False,False,False,False,False,False,,,,,,,,
BA,uusi 7088,Eura,Mäkelä,KM,3361.0,1.0,6797902.0,3235279.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze axe,Scandinavian socketed axe,Skandinaavinen putkikirves,,True,58.0,41.0,25.0,0.0,0.0,0.0,,KM 3361_1,"22,07010268","61,19994499",,False,False,False,False,True,True,,,,,,,,
BA,79010001,Harjavalta,Kaunismäki A ja B,KM,3471.0,1.0,6809580.0,3233211.0,30,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze hygiene accessory,Scandinavian bronze razor,"Partaveitsi, skandinaavinen",,False,0.0,0.0,0.0,0.0,0.0,0.0,Hiidenkiuaslöytö. Samasta röykkiöstä palanutta ihmisluuta.,KM 3471_1,"22,01523855","61,30294469",,False,False,False,True,True,False,,,,,,,,
BA,uusi 7089,Porvoo,Finnby,KM,3502.0,,6701561.0,3424571.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze axe,Maaninka bronze axe,Maaningan kirves,,True,62.0,46.0,27.0,0.0,0.0,0.0,Pääluettelossa saatettu sekoittaa tieto siitä kumpi on alkuperäinen kirves ja kumpi messinkikopio toisesta kirveestä.,KM 3502,"25,62777612","60,41797385",,False,False,False,False,True,True,,,,,,,,
BA,uusi 7089,Porvoo,Finnby,KM,3502.0,,6701561.0,3424571.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze axe,Ananjino bronze axe,Ananjinon kirves,,True,52.0,45.0,26.0,0.0,0.0,0.0,Pääluettelossa saatettu sekoittaa tieto siitä kumpi on alkuperäinen kirves ja kumpi messinkikopio toisesta kirveestä.,KM 3502,"25,62777612","60,41797385",,False,False,False,False,True,True,,,,,,,,
BA,1000008996,Masku,Wallinin paja,KM,3699.0,2.0,6727790.0,3232480.0,20,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze axe,Scandinavian socketed axe,Skandinaavinen putkikirves,,True,65.0,33.0,25.0,,,,,KM 3699_2,"22,11524807","60,5711579",,False,False,False,False,True,True,,,,,,,,
BA,586010002,Salo,Tattaroistenmäki,KM,4079.0,,6692784.0,3277778.0,20,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze knife,Scandinavian bronze knife,"Pronssiveitsi, skandinaavinen",,True,81.0,12.0,6.0,,,,,KM 4079,"22,97814097","60,28537879",,False,False,True,False,False,False,,,,,,,,
BA,79010010,Harjavalta,Heinilä W (Taalperi),KM,4123.0,,6809477.0,3235520.0,28,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze axe,Scandinavian socketed axe,Skandinaavinen putkikirves,,True,68.0,45.0,30.0,,,,"""Löydetty pienestä kivikasasta eli ""Hiittenkiukaan"" pohjasta,josta kivet joskus on viety pois, Harjavallan Torttilan kylän Tolvin talon maalta"".",KM 4123,"22,05830844","61,30359644",,False,False,False,False,True,True,,,,,,,,
BA,1000010307,Kokemäki,Ojala,KM,4519.0,,6801600.0,3248440.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze spearhead,West Baltic bronze spearhead,Länsibalttilainen keihäänkärki,,True,302.0,41.0,23.0,,,,,KM 4519,"22,30912067","61,24169544",,False,False,False,False,True,False,,,,,,,,
BA,734010058,Salo,Palomäki 2,KM,4567.0,,6705973.0,3288145.0,40,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze button,Bronze double button,Kaksoisnappi,,True,25.0,25.0,16.0,,,,,KM 4567,"23,15120929","60,40902323",,False,False,True,False,False,False,,,,,,,,
BA,1000000414,Sodankylä,Vajukoski,KM,4740.0,1.0,7511900.0,3491960.0,196,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze sword,Scandinavian tanged sword,"Kaitaruotomiekka, skandinaavinen",,True,700.0,,,,,,Säilä koristeltu eläinornamentiikalla.,KM 4740_1,"26,80618895","67,69400357",,False,False,False,False,True,False,,,,,,,,
BA,1000000414,Sodankylä,Vajukoski,KM,4740.0,2.0,7511900.0,3491960.0,196,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze sword,Scandinavian tanged sword,"Kaitaruotomiekka, skandinaavinen",,False,730.0,,,,,,"Kahvan päätehela tallella, mutta katkennut toiselta sivulta. Hienoja piirtoviivoja kummallakin lappeella esineen kärkipäässä. Säilän pituus 660 mm",KM 4740_2,"26,80618895","67,69400357",,False,False,False,False,True,False,,,,,,,,
BA,1000000414,Sodankylä,Vajukoski,KM,4740.0,3.0,7511900.0,3491960.0,196,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze sword,Scandinavian tanged sword,"Kaitaruotomiekka, skandinaavinen",,False,630.0,,,,,,,KM 4740_3,"26,80618895","67,69400357",,False,False,False,False,True,False,,,,,,,,
BA,1000000414,Sodankylä,Vajukoski,KM,4740.0,4.0,7511900.0,3491960.0,196,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze sword,Scandinavian tanged sword,"Kaitaruotomiekka, skandinaavinen",,False,,,,,,,Säilä koristeltu kohoviivoin.,KM 4740_4,"26,80618895","67,69400357",,False,False,False,False,True,False,,,,,,,,
BA,uusi 7090,Inkoo,Kalkulla,KM,4806.0,1.0,6664076.0,3329762.0,,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze axe,Palstave,Olkakirves,,True,163.0,36.0,16.0,,,,,KM 4806_1,"23,9404679","60,05319953",,False,True,True,False,False,False,,,,,,,,
BA,uusi 7090,Inkoo,Kalkulla,KM,4806.0,2.0,6664076.0,3329762.0,,False,False,False,False,False,False,False,True,False,False,False,Bronze artefacts,Bronze axe,Palstave,Olkakirves,,False,,,,130.0,30.0,21.0,Huonosti valettu.,KM 4806_2,"23,9404679","60,05319953",,False,False,False,False,False,False,,,,,,,,
BA,uusi 7091,Rauma,Vermuntila,KM,5235.0,,6778651.0,3203775.0,,False,False,False,False,False,False,False,False,True,False,False,Bronze artefacts,Bronze axe,Scandinavian socketed axe,Skandinaavinen putkikirves,,False,,,,52.0,33.0,25.0,,KM 5235,"21,51673805","61,00543225",,False,False,False,False,True,True,,,,,,,,
