Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Main temper (Finnish);Other tempers (Finnish);Count (1-10);Count (10-100);Count (>100);Other notes (Finnish);X;Y
SA;211010004;KM;16680;1-17;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;FALSE;FALSE;TRUE;karsta (5,14);24,12304656;61,45037381
SA;285010017;KM;16685;1-7;Kotka;Niskasuo;6719600;3489100;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;;26,79803065;60,58678986
SA;220010062;KM;16686;1-11;Raasepori;Gålibacka;6667702;3320374;29;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;TRUE;FALSE;FALSE;;23,76903883;60,08168886
SA;220010062;KM;16686;1-11;Raasepori;Gålibacka;6667702;3320374;29;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;orgaaninen;hiekka;FALSE;FALSE;TRUE;;23,76903883;60,08168886
SA;887010021;KM;16687;;Urjala;Palomäki;6777863;3317471;105;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;hiekka;;TRUE;FALSE;FALSE;;23,61519182;61,06741313
SA;887010020;KM;16688;1-3;Urjala;Toivola;6777998;3317127;105;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;hiekka;;FALSE;TRUE;FALSE;;23,60870231;61,06846284
SA;309010003;KM;16692;1-19;Outokumpu;Antinkangas;6954330;3603630;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;2;hiekka;;TRUE;FALSE;FALSE;;29,01978734;62,67874575
SA;309010003;KM;16692;1-19;Outokumpu;Antinkangas;6954330;3603630;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;talkki;;TRUE;FALSE;FALSE;;29,01978734;62,67874575
SA;309010003;KM;16692;1-19;Outokumpu;Antinkangas;6954330;3603630;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;FALSE;TRUE;FALSE;Kaunissaari;29,01978734;62,67874575
SA;309010001;KM;16693;1-5;Outokumpu;Laitasaari;6949729;3594052;102;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;FALSE;TRUE;FALSE;;28,83037231;62,64005232
SA;613010039;KM;16700;1-2;Porvoo;Ilola;6705860;3431200;19;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;25,74658163;60,45773344
SA;50010014;KM;16710;1-5;Eura;Vaheennummi;6789080;3238790;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;FALSE;TRUE;FALSE;;22,14732722;61,12341755
SA;149010060;KM;16713;1-23;Inkoo;Vahrs;6665221;3329354;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;;23,93220159;60,06329225
SA;149010060;KM;16713;1-23;Inkoo;Vahrs;6665221;3329354;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;1;orgaaninen;;TRUE;FALSE;FALSE;;23,93220159;60,06329225
SA;149010060;KM;16713;1-23;Inkoo;Vahrs;6665221;3329354;20;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;hiekka;;TRUE;FALSE;FALSE;;23,93220159;60,06329225
SA;49010002;KM;16714;1-128;Espoo;Finns;6677931;3365659;19;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;FALSE;TRUE;;24,57508317;60,19078091
SA;49010002;KM;16714;1-128;Espoo;Finns;6677931;3365659;19;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;2;kivimurska;;FALSE;FALSE;TRUE;;24,57508317;60,19078091
SA;50010022;KM;16719;1-4;Eura;Uusi kansakoulu (Kauttuan ala-aste);6788707;3239300;45;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;orgaaninen;;TRUE;FALSE;FALSE;;22,15726744;61,12042088
SA;420010005;KM;16725;1-3;Leppävirta;Kiesinkivi;6923640;3555540;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;FALSE;TRUE;FALSE;;28,07129361;62,41380747
SA;420010005;KM;16725;1-3;Leppävirta;Kiesinkivi;6923640;3555540;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Kierikki Ware;Kierikki;2;asbesti;;TRUE;FALSE;FALSE;koristeltu;28,07129361;62,41380747
SA;83010053;KM;16726;1-21;Hämeenlinna;Perkiö;6775439;3377951;110;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;FALSE;FALSE;TRUE;karsta (12);24,73595382;61,069096
SA;420010002;KM;16728;1-10;Leppävirta;Voutilainen;6925820;3555440;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;hiekka;FALSE;FALSE;TRUE;koivuterva (1,2);28,07005721;62,43337878
SA;420010002;KM;16728;1-10;Leppävirta;Voutilainen;6925820;3555440;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;2;asbesti;;TRUE;FALSE;FALSE;;28,07005721;62,43337878
SA;305010025;KM;16734;1-21;Kuusamo;Somostenperä;7321957;3599596;256;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Palajguba Ware;Palajguba;3;asbesti;;TRUE;FALSE;FALSE;karsta (9);29,18796741;65,97534626
SA;738010010;KM;16735;1-299;Sauvo;Nummenharju;6696640;3263970;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;kivimurska;FALSE;FALSE;TRUE;karsta (175);22,72470361;60,31210841
SA;301010010;KM;16738;1-389;Kurikka;Puska/Rajala;6951012;3262958;65;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;karsta (15,44,58,88,128,146,324[234?],284), punaista ja mustaa maalia;22,38090991;62,58728626
SA;420010002;KM;16743;1-2;Leppävirta;Voutilainen;6925820;3555440;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;FALSE;FALSE;TRUE;;28,07005721;62,43337878
SA;420010002;KM;16743;1-2;Leppävirta;Voutilainen;6925820;3555440;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;2;asbesti;;TRUE;FALSE;FALSE;;28,07005721;62,43337878
SA;834010001;KM;16744;;Tammela;Mattila;6743876;3329444;102,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;kivimurska;;TRUE;FALSE;FALSE;;23,86667762;60,76823197
SA;426010001;KM;16746;;Liperi;Kyläsärkkä;6937390;3624420;85;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;FALSE;TRUE;FALSE;;29,41290807;62,5204664
SA;501010005;KM;16755;;Salo;Ilola;6703060;3294580;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;;23,2707163;60,38625463
SA;501010020;KM;16761;1-28;Salo;Ketomäki Muurla;6701727;3296044;30;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;23,298564;60,37505618
SA;587010018;KM;16768;1-4;Salo;Kärri;6710030;3293820;40;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;;23,24977518;60,44829077
SA;587010020;KM;16769;1-8;Salo;Pajari;6709451;3294914;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;FALSE;TRUE;FALSE;;23,27020351;60,44366247
SA;252010020;KM;16797;1-3;Salo;Kylänpää Kiikala;6706692;3310161;70;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;2;shamotti;;TRUE;FALSE;FALSE;;23,54927574;60,42640304
SA;252010010;KM;16802;1-2;Salo;Ali-Örsi;6703686;3311737;60;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;;;TRUE;FALSE;FALSE;;23,5806682;60,40020948
SA;51010009;KM;16808;1-11;Eurajoki;Etukämppä;6806652;3216226;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;kivimurska;;FALSE;TRUE;FALSE;;21,70406115;61,26479717
SA;51010011;KM;16809;1-5;Eurajoki;Rinne N;6806095;3217700;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;Pottery;Kiukainen Ware;Kiukainen Ware;Kiukainen;1;kivimurska;orgaaninen;FALSE;TRUE;FALSE;tekstiilipainanne (1), tasapohjainen;21,73225167;61,26088767
SA;51010010;KM;16810;1-3;Eurajoki;Rinne S;6805831;3217718;34;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;orgaaninen;;TRUE;FALSE;FALSE;;21,73298168;61,25854156
SA;51010029;KM;16812;1-3;Eurajoki;Irjanteen hautausmaa;6804574;3218919;30;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;kivimurska;;TRUE;FALSE;FALSE;;21,75714315;61,24817421
SA;50010022;KM;16813;1-9;Eura;Uusi kansakoulu (Kauttuan ala-aste);6788707;3239300;45;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;FALSE;TRUE;FALSE;;22,15726744;61,12042088
SA;50010022;KM;16813;1-9;Eura;Uusi kansakoulu (Kauttuan ala-aste);6788707;3239300;45;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;;22,15726744;61,12042088
SA;439010015;KM;16822;1-1834;Pälkäne;Hietaniemi Hietasenkärki;6807511;3380605;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;;24,76476528;61,35750807
SA;439010015;KM;16822;1-1834;Pälkäne;Hietaniemi Hietasenkärki;6807511;3380605;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;FALSE;TRUE;FALSE;;24,76476528;61,35750807
SA;439010015;KM;16822;1-1834;Pälkäne;Hietaniemi Hietasenkärki;6807511;3380605;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;koivuterva (493);24,76476528;61,35750807
SA;439010015;KM;16822;1-1834;Pälkäne;Hietaniemi Hietasenkärki;6807511;3380605;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;3;hiekka;orgaaninen;FALSE;FALSE;TRUE;karsta (1016,1040);24,76476528;61,35750807
SA;277010002;KM;16823;1-234;Jyväskylä;Lähdemäki;6865147;3433252;91;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;luu;FALSE;FALSE;TRUE;runsaasti luuta sekoitteena;25,72753547;61,88719404
SA;435010006;KM;16833;1-8;Luhanka;Oneinen/Ånäs;6855400;3431730;92,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;2;hiekka;;FALSE;TRUE;FALSE;;25,70230444;61,7994844
SA;435010013;KM;16842;1-3;Luhanka;Päivärinne 2;6846030;3422550;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;TRUE;FALSE;;25,53231579;61,71367768
SA;211010004;KM;16854;1-244;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;;24,12304656;61,45037381
SA;211010004;KM;16854;1-244;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;1;shamotti;;TRUE;FALSE;FALSE;;24,12304656;61,45037381
SA;613010040;KM;16876;1-10;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;orgaaninen;FALSE;TRUE;FALSE;;25,78322962;60,43033691
SA;613010040;KM;16876;1-10;Porvoo;Böle;6702770;3433160;10;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;orgaaninen;FALSE;TRUE;FALSE;;25,78322962;60,43033691
SA;211010004;KM;16878;1-574;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;;24,12304656;61,45037381
SA;211010004;KM;16878;1-574;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;kivimurska;;FALSE;FALSE;TRUE;;24,12304656;61,45037381
SA;211010004;KM;16878;1-574;Kangasala;Pohtiolampi ja Tiilitehdas;6819197;3346749;88;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;FALSE;TRUE;karsta (551);24,12304656;61,45037381
SA;423010015;KM;16879;137-148;Lieto;Kukkarkoski I;6725260;3251108;35;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;TRUE;FALSE;;22,45705204;60,56049477
SA;423010016;KM;16879;149-165;Lieto;Kukkarkoski II;6725120;3251300;36;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;FALSE;TRUE;FALSE;karsta (161);22,4607172;60,55936105
SA;423010026;KM;16879;21-30;Lieto;Merola;6724418;3251279;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Jäkärlä Ware;Jäkärlä Ware;Jäkärlä;1;orgaaninen;;FALSE;TRUE;FALSE;karsta (28);22,46121754;60,55306745
SA;423010026;KM;16879;48-57;Lieto;Merola;6724418;3251279;30;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Late Comb Ware;Late Comb Ware;Ka 3;2;orgaaninen;luu;TRUE;FALSE;FALSE;;22,46121754;60,55306745
SA;423010031;KM;16879;65-90;Lieto;Veijula;6724120;3250326;35;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Comb Ware;Comb Ware;Ka ?;2;;;TRUE;FALSE;FALSE;;22,44427853;60,54981083
SA;503010054;KM;16882;1-6;Mynämäki;Vuottenmäki;6755995;3230857;40;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;TRUE;FALSE;;22,04703203;60,82226774
SA;503010045;KM;16883;;Mynämäki;Kuusivaara;6753957;3226449;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;3;hiekka;;TRUE;FALSE;FALSE;;21,96919573;60,80104161
SA;503010057;KM;16884;1-2;Mynämäki;Aisti;6759016;3231235;42;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;orgaaninen;;FALSE;TRUE;FALSE;;22,04976939;60,84953425
SA;853010043;KM;16889;1-263;Turku;Auvaisten nummi;6727000;3243390;48;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;hiekka;;FALSE;TRUE;FALSE;karsta (90,215);22,31456012;60,57120703
SA;831010010;KM;16914;1-4;Taipalsaari;Syrjälä 1;6789890;3559700;82;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;talkki;FALSE;FALSE;TRUE;;28,10768347;61,21323163
SA;407010011;KM;16916;1-267;Lapinjärvi;Gammelby;6725600;3455740;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;karsta (79,99,149,213);26,18806374;60,63832741
SA;426010001;KM;16918;1-2;Liperi;Kyläsärkkä;6937390;3624420;85;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Middle and Late Neolithic Asbestos- and Organic Tempered Ware;Kierikki Ware;Kierikki;2;asbesti;;TRUE;FALSE;FALSE;koristelematon, sileä;29,41290807;62,5204664
SA;607010002;KM;16922;1-2;Polvijärvi;Hautakari;6970056;3612378;87;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;FALSE;FALSE;TRUE;;29,2009056;62,81717464
SA;607010002;KM;16922;1-2;Polvijärvi;Hautakari;6970056;3612378;87;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;FALSE;TRUE;FALSE;Kaunissaari;29,2009056;62,81717464
SA;301010001;KM;16930;1-174;Kurikka;Kaistila  ja Keski-Jyrä;6953174;3263059;70;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;hiekka;;FALSE;FALSE;TRUE;karsta (23);22,37986015;62,60668591
SA;407010015;KM;16931;1-2;Lapinjärvi;Fällismalm;6723300;3463580;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 2 Ware;Ka 1:2;1;hiekka;;FALSE;TRUE;FALSE;;26,33175136;60,61847945
SA;605010001;KM;16938;;Närpiö;Pörtom-Raineåsen;6971720;3221046;37,8;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Corded Ware;Corded Ware;nuora;3;;;FALSE;TRUE;FALSE;;21,53476633;62,74300306
SA;285010022;KM;16941;;Kotka;Porkka;6716460;3492660;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;TRUE;FALSE;FALSE;;26,86310274;60,55869133
SA;301010005;KM;16946;1-547;Kurikka;Jäniskallio;6952049;3264984;75;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;FALSE;FALSE;TRUE;karsta (1,20,45,84,85,87,95,143,165,312,412,483,506);22,41877904;62,59785477
SA;781010044;KM;16976;1-2;Sysmä;Haarasilta 1;6825340;3438100;90;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Other pottery;Other pottery;keram;;hiekka;;TRUE;FALSE;FALSE;;25,83327162;61,53088815
SA;142010019;KM;16997;;Iitti;Variskallio;6765641;3471847;73;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;;26,47655459;60,99912445
SA;439010012;KM;17025;1-6;Pälkäne;Vedentaka;6811612;3379200;90;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Comb Ware;Sperrings 1 Ware;Ka 1:1;1;kivimurska;;TRUE;FALSE;FALSE;;24,73586464;61,39384674
SA;844010001;KM;17033;1-5;Tervo;Mäntyranta;6983480;3487520;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;FALSE;TRUE;karsta (1), koivuterva (1);26,75072941;62,9545909
SA;681010001;KM;17048;;Rantasalmi;Suoranta;6877760;3568480;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;talkki;;FALSE;TRUE;FALSE;;28,30372521;62,00009991
SA;263010002;KM;17060;1-20;Kiuruvesi;Tuliniemi;7081840;3472140;125;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Typical Comb Ware;Typical Comb Ware;Ka 2;1;hiekka;;FALSE;TRUE;FALSE;;26,43046545;63,83609312
SA;263010002;KM;17060;1-20;Kiuruvesi;Tuliniemi;7081840;3472140;125;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Pottery;Early Asbestos Ware;Early Asbestos Ware;Vasb;1;asbesti;;TRUE;FALSE;FALSE;;26,43046545;63,83609312
