Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype (Finnish);Certainty;Integrity;Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;92010013;KM;9663;106;Vantaa;Storskogen;6691203;3392353;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;28;9;6;;KM 9663_106;25,04887616;60,31775789
SA;92010013;KM;9663;140;Vantaa;Storskogen;6691203;3392353;25;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;19;18;10;;KM 9663_140;25,04887616;60,31775789
SA;407010011;KM;9759;164;Lapinjärvi;Gammelby;6725600;3455740;25;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;2;FALSE;;;;21;19;9;jalkaosa, jossa koristelua;KM 9759_164;26,18806374;60,63832741
SA;407010008;KM;9942;193;Lapinjärvi;Hemängen;6724900;3457280;30;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;2;FALSE;;;;29;24;5;viivakoristelua;KM 9942_193;26,21635602;60,63221345
SA;18010071;KM;10030;8;Askola;Honkaniemi;6713500;3432440;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bead;Saviesine, helmi;1;TRUE;25;22;22;;;;;KM 10030_8;25,7665088;60,52649636
SA;Johannes 13;KM;10441;13;Johannes;Mutala;6717904;3593778;;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;TRUE;25;21;17;;;;;KM 10441_13;28,70665957;60,56082758
SA;Johannes 20;KM;10442;3;Johannes;Myllykangas;6713377;3598990;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;29;14;12;;KM 10442_3;28,79937491;60,51897145
SA;319010011;KM;10867;21;Säkylä;Parkkila;6794984;3243174;44;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;29;23;18;;KM 10867_21;22,2203877;61,17910688
SA;503010040;KM;10903;117;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay with teeth marks;Clay with teeth marks;Purusavi;1;TRUE;29;17;11;;;;hampaanjälkiä;KM 10903_117;21,92751821;60,7380652
SA;503010040;KM;10903;117;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;TRUE;21;6;5;;;;;KM 10903_117;21,92751821;60,7380652
SA;613010013;KM;11143;285;Porvoo;Henttala;6706900;3423780;20;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;20;20;5;;KM 11143_285;25,61138002;60,46572892
SA;613010013;KM;11143;402;Porvoo;Henttala;6706900;3423780;20;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;31;28;10;;KM 11143_402;25,61138002;60,46572892
SA;613010013;KM;11143;420;Porvoo;Henttala;6706900;3423780;20;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;37;21;11;;KM 11143_420;25,61138002;60,46572892
SA;613010013;KM;11143;495;Porvoo;Henttala;6706900;3423780;20;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;19;11;8;;KM 11143_495;25,61138002;60,46572892
SA;613010013;KM;11143;495;Porvoo;Henttala;6706900;3423780;20;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;21;18;4;piirtokoristelua;KM 11143_495;25,61138002;60,46572892
SA;50010033;KM;11196;829;Eura;Kolmhaara;6770412;3232884;42;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay button;Saviesine, nappi;1;TRUE;24;24;8;;;;;KM 11196_829;22,06422915;60,95254064
SA;252010025;KM;11305;11;Salo;Krapi (eli Seppä);6708215;3311252;70;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ring;Saviesine, rengas;2;FALSE;48;40;22;;;;kuonaantunut (palkeen suu?);KM 11305_11;23,5676075;60,44055871
SA;uusi 3322;KM;11425;8;Vuoksenranta;Sintola;6744545;3632944;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;TRUE;9;9;8;;;;;KM 11425_8;29,43809849;60,78868874
SA;uusi 3322;KM;11425;8;Vuoksenranta;Sintola;6744545;3632944;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;TRUE;10;9;8;;;;;KM 11425_8;29,43809849;60,78868874
SA;uusi 3322;KM;11425;8;Vuoksenranta;Sintola;6744545;3632944;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;TRUE;10;9;9;;;;;KM 11425_8;29,43809849;60,78868874
SA;uusi 3322;KM;11425;8;Vuoksenranta;Sintola;6744545;3632944;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;TRUE;8;8;7;;;;;KM 11425_8;29,43809849;60,78868874
SA;uusi 3322;KM;11425;8;Vuoksenranta;Sintola;6744545;3632944;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;TRUE;9;8;7;;;;;KM 11425_8;29,43809849;60,78868874
SA;408010016;KM;11491;242;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;27;8;8;;KM 11491_242;23,11245253;62,98465778
SA;924010008;KM;11600;1;Veteli;Hautaketo/Emäntäkoulu;7047526;3338694;75;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Paimio clay idol;Savi-idoli, Paimio;1;FALSE;;;;33;23;14;Paimion tyyppi?;KM 11600_1;23,75755484;63,49269176
SA;613010013;KM;11617;103;Porvoo;Henttala;6706900;3423780;20;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;40;27;14;koristeltu, ehkä Paimion tyyppi;KM 11617_103;25,61138002;60,46572892
SA;613010013;KM;11617;107;Porvoo;Henttala;6706900;3423780;20;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;23;18;4;levymäinen esine;KM 11617_107;25,61138002;60,46572892
SA;613010013;KM;11617;224;Porvoo;Henttala;6706900;3423780;20;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;36;20;9;;KM 11617_224;25,61138002;60,46572892
SA;601010012;KM;12520;13;Pihtipudas;Madeneva;7031680;3427980;115;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;TRUE;56;24;20;;;;;KM 12520_13;25,55646993;63,37993891
SA;489010016;KM;12674;;Miehikkälä;Villasiinpolvi;6724150;3549120;17;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;34;24;14;;KM 12674;27,89417465;60,62479298
SA;853010019;KM;12686;173;Turku;Maaria Kärsämäki;6716949;3241201;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ball;Saviesine, pallo;1;FALSE;;;;15;15;8;;KM 12686_173;22,28788502;60,47990205
SA;853010019;KM;12686;181;Turku;Maaria Kärsämäki;6716949;3241201;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;21;12;7;;KM 12686_181;22,28788502;60,47990205
SA;285010043;KM;12750;17;Kotka;Juurikorpi 1;6721200;3497360;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;24;12;12;;KM 12750_17;26,94871282;60,60129265
SA;285010043;KM;12750;29;Kotka;Juurikorpi 1;6721200;3497360;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay pendant;Saviesine, riipus;1;TRUE;36;32;8;;;;;KM 12750_29;26,94871282;60,60129265
SA;613010038;KM;12874;9;Porvoo;Vävarsbacka;6707940;3430720;15;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;TRUE;29;16;11;;;;;KM 12874_9;25,73713582;60,47631464
SA;613010038;KM;12874;26;Porvoo;Vävarsbacka;6707940;3430720;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;26;11;11;;KM 12874_26;25,73713582;60,47631464
SA;246010001;KM;13061;132;Savonlinna;Vehkaranta;6878610;3610748;82,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;21;7;7;;KM 13061_132;29,11043521;61,99774927
SA;853010019;KM;13075;1051;Turku;Maaria Kärsämäki;6716949;3241201;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;;;;kaksi palaa;KM 13075_1051;22,28788502;60,47990205
SA;853010019;KM;13075;1113;Turku;Maaria Kärsämäki;6716949;3241201;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;37;17;16;;KM 13075_1113;22,28788502;60,47990205
SA;853010019;KM;13075;1363;Turku;Maaria Kärsämäki;6716949;3241201;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;32;24;14;savipallukka;KM 13075_1363;22,28788502;60,47990205
SA;853010019;KM;13075;1801;Turku;Maaria Kärsämäki;6716949;3241201;25;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;33;15;10;;KM 13075_1801;22,28788502;60,47990205
SA;408010016;KM;13306;5;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;1;FALSE;;;;20;19;8;;KM 13306_5;23,11245253;62,98465778
SA;408010016;KM;13306;49;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;25;11;6;;KM 13306_49;23,11245253;62,98465778
SA;408010016;KM;13306;143;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;34;28;16;pyöreähkö klöntti;KM 13306_143;23,11245253;62,98465778
SA;408010016;KM;13306;238;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay disc;Saviesine, kiekko;2;FALSE;;;;41;20;11;;KM 13306_238;23,11245253;62,98465778
SA;408010016;KM;13306;522;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;21;18;9;;KM 13306_522;23,11245253;62,98465778
SA;408010016;KM;13306;710;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;18;10;6;käyrä tanko, ehkä idolin jalka;KM 13306_710;23,11245253;62,98465778
SA;408010016;KM;13563;124;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;30;22;11;käyrä idoli, selkäharjallinen;KM 13563_124;23,11245253;62,98465778
SA;408010016;KM;13563;172;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;34;12;8;;KM 13563_172;23,11245253;62,98465778
SA;408010016;KM;13563;351;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;2;FALSE;;;;28;24;14;istuvan/käyrän idolin katkelma;KM 13563_351;23,11245253;62,98465778
SA;408010016;KM;13563;428;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;kaksi kiemuraista kappaletta;KM 13563_428;23,11245253;62,98465778
SA;408010016;KM;13563;609;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;26;20;12;käyrä idoli, selkäharjallinen;KM 13563_609;23,11245253;62,98465778
SA;408010016;KM;13563;684;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;28;15;12;käyrän idolin jalka;KM 13563_684;23,11245253;62,98465778
SA;408010016;KM;13563;706;Lapua;Pitkämäki;6992765;3303163;55;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;37;22;16;iso savikiekon tms katkelma;KM 13563_706;23,11245253;62,98465778
SA;44010009;KM;13649;43;Kouvola;Hämeenkylä;6723570;3473800;20;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;37;14;16;ehkä idolista;KM 13649_43;26,51835664;60,62170499
SA;44010009;KM;13649;54;Kouvola;Hämeenkylä;6723570;3473800;20;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;31;18;7;koristeltu;KM 13649_54;26,51835664;60,62170499
SA;420010002;KM;13886;91;Leppävirta;Voutilainen;6925820;3555440;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;23;19;15;;KM 13886_91;28,07005721;62,43337878
SA;420010002;KM;13886;208;Leppävirta;Voutilainen;6925820;3555440;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;;;;kaksi spiraalimaista katkelmaa;KM 13886_208;28,07005721;62,43337878
SA;701010006;KM;13957;199;Loviisa;Holmgård;6709060;3461880;20;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;2;TRUE;30;14;10;;;;;KM 13957_199;26,3034608;60,49052771
SA;uusi 3664;KM;14102;5;Porvoo;Ali-Nikula;6705663;3431506;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;25;10;9;;KM 14102_5;25,75220901;60,45601794
SA;50010033;KM;14742;;Eura;Kolmhaara;6770412;3232884;42;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;43;20;15;;KM 14742;22,06422915;60,95254064
SA;503010040;KM;14775;85;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;25;9;8;ei mittoja;KM 14775_85;21,92751821;60,7380652
SA;503010040;KM;14775;281;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;26;23;10;kartio;KM 14775_281;21,92751821;60,7380652
SA;503010040;KM;14775;282;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;2;FALSE;;;;23;20;13;möykky;KM 14775_282;21,92751821;60,7380652
SA;503010040;KM;14775;319;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;2;FALSE;;;;25;14;14;pötkö;KM 14775_319;21,92751821;60,7380652
SA;503010040;KM;14775;430;Mynämäki;Pyheensilta, Laajoen luoteispuoli;6747129;3223642;30;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay disc;Saviesine, kiekko;1;FALSE;;;;27;15;7;ei mittoja;KM 14775_430;21,92751821;60,7380652
SA;778010001;KM;14821;25;Suonenjoki;Saunaniemi;6951100;3497200;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;26;22;14;spiraalinmuotoinen tanko;KM 14821_25;26,94203882;62,66428841
SA;778010001;KM;14821;30;Suonenjoki;Saunaniemi;6951100;3497200;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;2;FALSE;;;;31;17;10;käyrän idolin jalka;KM 14821_30;26,94203882;62,66428841
SA;778010001;KM;14821;106;Suonenjoki;Saunaniemi;6951100;3497200;100;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;FALSE;;;;55;19;7;käyrän idolin pää;KM 14821_106;26,94203882;62,66428841
SA;831010010;KM;14952;2;Taipalsaari;Syrjälä 1;6789890;3559700;82;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;2;FALSE;;;;31;18;13;kalannikamapainanteita koristeena;KM 14952_2;28,10768347;61,21323163
SA;831010010;KM;14952;3;Taipalsaari;Syrjälä 1;6789890;3559700;82;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;46;31;16;iso pyöreähkö kappale;KM 14952_3;28,10768347;61,21323163
SA;271010016;KM;14957;82;Kokemäki;Pispa;6804950;3253395;43,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Other clay idol;Savi-idoli;2;FALSE;;;;;;;epämuotoinen palanen;KM 14957_82;22,39670995;61,27481824
SA;90010001;KM;15036;3;Heinävesi;Kuusranta;6933177;3588585;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Anthropomorphic clay idol;Savi-idoli, ihminen;1;FALSE;;;;35;32;23;talkkisekoite;KM 15036_3;28,7152717;62,49296166
SA;90010001;KM;15036;4;Heinävesi;Kuusranta;6933177;3588585;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;26;10;10;särmikäs talkkisekoitteinen tanko;KM 15036_4;28,7152717;62,49296166
SA;607010001;KM;15124;190;Polvijärvi;Suovaara;6967560;3620485;90;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;25;12;6;ei mittoja;KM 15124_190;29,35797501;62,79222559
SA;632010001;KM;15125;88;Joensuu;Saviniemi;6923154;3650216;83;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay ring;Saviesine, rengas;1;TRUE;29;28;12;;;;toisella pinnalla kampaleimapainannetta?;KM 15125_88;29,90076163;62,38336088
SA;271010016;KM;15168;25;Kokemäki;Pispa;6804950;3253395;43,5;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay sheet;Saviesine, levy;1;TRUE;28;23;8;;;;sormenjälkiä;KM 15168_25;22,39670995;61,27481824
SA;285010037;KM;15194;115;Kotka;Nikkarinmäki;6719730;3498230;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay artefact fragment;Saviesineen katkelma;1;FALSE;;;;22;18;12;kampaleimoja;KM 15194_115;26,9646078;60,58810483
SA;285010037;KM;15194;354;Kotka;Nikkarinmäki;6719730;3498230;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay idol;Bent clay idol;Savi-idoli, käyrä;1;TRUE;50;40;35;;;;ihmishahmo;KM 15194_354;26,9646078;60,58810483
SA;285010037;KM;15194;355;Kotka;Nikkarinmäki;6719730;3498230;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;32;11;8;kaareva;KM 15194_355;26,9646078;60,58810483
SA;285010037;KM;15194;356;Kotka;Nikkarinmäki;6719730;3498230;15;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Clay artefacts;Clay artefact;Clay bar;Saviesine, tanko;1;FALSE;;;;20;8;8;pitkulainen;KM 15194_356;26,9646078;60,58810483
