Phase;Site id;Collection;Main number;Subnumber;Municipality;Site name;p;i;z;m1;m2;m3;n1;n2;n3;n4;p1;p2;r1;r2;Category;Type;Subtype;Subtype 2;Subtype (Finnish);Certainty;Subtype 2 (Finnish);Integrity;Rock type (Finnish);Length (mm);Width (mm);Thickness (mm);Fragment length (mm);Fragment width (mm);Fragment thickness (mm);Other notes (Finnish);Photo ID;X;Y
SA;a585;KM;608;6;Reisjärvi;Niinikoski fors;7063110;3406099;;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;FALSE;harmaa liuske;81;44;15;;;;Kourutaltta. käyräselkäinen;KM 608_6;25,10054507;63,65665371
SA;a585;KM;608;7;Reisjärvi;Niinikoski fors;7063110;3406099;;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Double adze;;Kaksoiskourutaltta;1;;FALSE;sädekiviliuske;163;42;30;;;;;KM 608_7;25,10054507;63,65665371
SA;a585;KM;608;8;Reisjärvi;Niinikoski fors;7063110;3406099;;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;FALSE;sädekiviliuske;123;29;29;;;;Kourutaltta. käyräselkäinen;KM 608_8;25,10054507;63,65665371
SA;a585;KM;608;9;Reisjärvi;Niinikoski fors;7063110;3406099;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone spearhead;Leaf-shaped slate spearhead;;Liuskekeihäänkärki. lehdenmuotoinen;1;;FALSE;sädekiviliuske;125;32;8;;;;;KM 608_9;25,10054507;63,65665371
SA;263010016;KHMESIE;2367;;Kiuruvesi;Korkeakangas;7063140;3481410;105;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;sädekiviliuske;;;;111;45;25;Esinettä vuoltu resentisti molemmista kyljistä. Kantaosasta mahdollisesti lohjennut alalape pois.;KHMESIE 2367;26,62106088;63,66896383
SA;263010016;KHMESIE;2382;;Kiuruvesi;Korkeakangas;7063140;3481410;105;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Northbothnian axe;;Pohjalainen kirves;1;;TRUE;vihreänharmaa liuske;220;77;26;;;;;KHMESIE 2382;26,62106088;63,66896383
SA;263010016;KM;1915;1;Kiuruvesi;Korkeakangas;7063140;3481410;105;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Tapering oval perforated stone;;Suiponsoikea reikäkivi;1;;FALSE;diabaasi;;;;234;46;32;"""Alapäähän on löytäjä kaivanut kurun ympäri asetta"". Reikä porattu yhdeltä puolelta.";KM 1915_1;26,62106088;63,66896383
SA;263010016;KM;2024;1;Kiuruvesi;Korkeakangas;7063140;3481410;105;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Cross-shaped mace head;;Korvakenuija;1;;FALSE;kiilleliuske;193;78;39;;;;Varsireikä hyvin vahvasti soikea.;KM 2024_1;26,62106088;63,66896383
SA;263010016;KM;2042;8;Kiuruvesi;Korkeakangas;7063140;3481410;105;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Ice pick;;Tuura;3;;FALSE;harmaa liuske;;;;69;50;27;;KM 2042_8;26,62106088;63,66896383
SA;691010077;KM;9797;;Reisjärvi;Mustalaismäki;7063202;3393621;125;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;TRUE;harmaa kivilaji;177;51;35;;;;käyräselkäinen;KM 9797;24,84873442;63,65393288
SA;kuopio25;KHMESIE;2329;;Vieremä;Valkeiskylä;7063339;3502658;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Northbothnian adze;;Pohjalainen kourutaltta;1;;TRUE;sädekiviliuske;82;48;17;;;;Valkeiskylä kuului Iisalmeen esineen löytöaikaan.;KHMESIE 2329;27,05023316;63,67123975
SA;kuopio25;KHMESIE;2330;;Vieremä;Valkeiskylä;7063339;3502658;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Northbothnian chisel;;Pohjalainen tasataltta;1;;TRUE;sädekiviliuske;78;50;15;;;;Valkeiskylä kuului Iisalmeen esineen löytöaikaan.;KHMESIE 2330;27,05023316;63,67123975
SA;885040001;KM;13709;;Kokkola;Länttä Jauhoniemi;7063393;3357584;119;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;sädekiviliuske;112;36;18;;;;;KM 13709;24,12193173;63,64293313
SA;263010030;KHMESIE;2368;;Kiuruvesi;Niemismäki;7063400;3474350;170;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;FALSE;musta liuske;;;;50;46;22;"""Löydetty  läheltä ns. hiidenkiuasta"". MJ-tunnus ""hiidenkiukaan"". joka lienee luontainen pirunpelto.";KHMESIE 2368;26,4784258;63,67084988
SA;a1;KM;25016;;Kiuruvesi;Kuusela;7063440;3476220;115;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Northbothnian chisel;;Pohjalainen tasataltta;1;;FALSE;sädekiviliuske;140;42;24;;;;;KM 25016;26,51619105;63,67134067
SA;uusi 3546;KM;12675;;Kiuruvesi;Koski;7063476;3478420;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone knife;Slate knife;;Liuskeveitsi;1;;TRUE;sädekiviliuske;148;27;7;;;;;KM 12675;26,56062398;63,67180618
SA;1000018521;KM;14584;;Haapajärvi;Jokisuunneva;7063639;3419484;102,5;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;TRUE;harmaa liuske;169;39;25;;;;;KM 14584;25,37039336;63,66471097
SA;kuopio34;KHMESIE;2369;;Kiuruvesi;Koski;7063802;3478884;;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;musta liuske;118;42;14;;;;Esinettä ilmeisesti vuoltu resentisti molemmista kyljistä.;KHMESIE 2369;26,56995219;63,67475891
SA;kuopio149;KHMESIE;4389;;Sonkajärvi;Marjamäki;7063820;3530677;;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Double chisel;;Kaksoistasataltta;1;Kaksoistaltta (tasa/tasa);FALSE;sädekiviliuske;100;44;17;;;;;KHMESIE 4389;27,61627796;63,67424523
SA;1000015764;KM;27044;1;Reisjärvi;Hirsikangas;7063980;3392274;125;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Globular mace head;;Pallonuija;1;;FALSE;kiillegneissi;102;102;65;;;;;KM 27044_1;24,82102655;63,66049806
SA;uusi 3046;KM;12336;1;Kaustinen;Jylhä;7064004;3333839;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;TRUE;sädekiviliuske;110;35;27;;;;;KM 12336_1;23,64291883;63,63802516
SA;uusi 3054;KM;12356;;Kaustinen;Jylhä;7064004;3333839;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;2;Reikäkivi. symmetrinen;TRUE;kiillegneissi;115;89;32;;;;;KM 12356;23,64291883;63,63802516
SA;uusi 3047;KM;12336;2;Kaustinen;Jylhä;7064058;3333370;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;TRUE;kiilleliuske;121;34;12;;;;;KM 12336_2;23,63341528;63,63828767
SA;uusi 1132;KM;32836;;Nurmes;Koivurinne;7064067;3604258;100;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;harmaa liuske;105;33;16;;;;;KM 32836;29,10214513;63,66242893
SA;541010026;KM;19089;;Nurmes;Heinälä;7064235;3604988;95;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Rocker-shaped axe;;Kehdonjalaskirves;2;;FALSE;musta liuske;123;27;16;;;;"""miniatyyrikehdonjalaskirves""";KM 19089;29,11698851;63,663719
SA;541010026;KM;19090;;Nurmes;Heinälä;7064235;3604988;95;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;East Carelian adze;;Itäkarjalainen kourutaltta;1;;FALSE;vihreäliuske;129;46;25;;;;;KM 19090;29,11698851;63,663719
SA;1000011184;KM;20236;;Vieremä;Paavola;7064550;3502700;115;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Northbothnian chisel;;Pohjalainen tasataltta;2;;FALSE;sädekiviliuske;133;31;9;;;;;KM 20236;27,05110101;63,68210311
SA;541010005;KM;16440;;Nurmes;Niittyrinne;7064564;3606665;115;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Globular mace head;;Pallonuija;1;;FALSE;vuolukivi;102;94;51;;;;;KM 16440;29,15105392;63,66616635
SA;541010005;KM;19084;2;Nurmes;Niittyrinne;7064564;3606665;115;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Primitive axe;;Alkeellinen kirves;1;;FALSE;musta liuske;84;54;19;;;;;KM 19084_2;29,15105392;63,66616635
SA;541010005;KM;19084;3;Nurmes;Niittyrinne;7064564;3606665;115;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Primitive axe;;Alkeellinen kirves;2;;FALSE;sädekiviliuske;;;;71;54;17;teräkatkelma;KM 19084_3;29,15105392;63,66616635
SA;a684;KM;30335;;Pyhäjärvi;Niemenlahti W;7064619;3449779;145;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Primitive axe;;Alkeellinen kirves;1;;FALSE;sädekiviliuske;121;61;21;;;;;KM 30335;25,98178317;63,67912896
SA;uusi 1388;KM;19091;;Nurmes;Koskiranta;7064639;3605231;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;Stone artefacts;Other stone artefact;Whetstone pendant;;Riipushioin;2;Riipushioin. urallinen;FALSE;;100;44;17;;;;;KM 19091;29,12216307;63,66726848
SA;1000000394;KM;30280;;Pyhäjärvi;Niemi;7064750;3450100;145;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Primitive axe;;Alkeellinen kirves;1;;FALSE;sädekiviliuske;82;50;21;;;;;KM 30280;25,98822613;63,68034969
SA;69010105;KM;22624;;Haapajärvi;Katajakangas Pihlajakangas;7064805;3418335;105;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Other stone artefact;Stone disc;;Kivikiekko;1;;FALSE;kiilleliuske;64;56;13;;;;;KM 22624;25,34658997;63,67490199
SA;69010105;KM;27715;1;Haapajärvi;Katajakangas Pihlajakangas;7064805;3418335;105;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Other stone artefact;Stone disc;;Kivikiekko;1;;FALSE;graniitti;60;60;18;;;;;KM 27715_1;25,34658997;63,67490199
SA;69010105;KM;27715;2;Haapajärvi;Katajakangas Pihlajakangas;7064805;3418335;105;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Other stone artefact;Stone disc;;Kivikiekko;1;;FALSE;kiillegneissi;80;80;15;;;;;KM 27715_2;25,34658997;63,67490199
SA;uusi 5818;KM;2023;99;Iisalmi;Lehmilahti;7064822;3525754;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Massive axe;;Suurkirves;1;;TRUE;sädekiviliuske;248;69;31;;;;;KM 2023_99;27,51699265;63,68362486
SA;uusi 2461;KM;10683;;Pyhäjärvi;;7064918;3449982;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;sädekiviliuske;;;;55;49;8;;KM 10683;25,98578832;63,68183977
SA;uusi 1247;KM;33967;;Pyhäjärvi;Riihipelto;7064933;3459339;185;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;harmaa liuske;143;52;30;;;;;KM 33967;26,17484234;63,68318228
SA;541010007;KM;12395;;Nurmes;Piimäpuro;7065017;3606714;116;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Globular mace head;;Pallonuija;3;;TRUE;vuolukivi;125;120;64;;;;;KM 12395;29,15235074;63,67021247
SA;541010007;KM;16439;;Nurmes;Piimäpuro;7065017;3606714;116;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Northbothnian chisel;;Pohjalainen tasataltta;1;;FALSE;sädekiviliuske;156;56;21;;;;;KM 16439;29,15235074;63,67021247
SA;uusi 3586;KM;12824;1;Kruunupyy;Jänislampi;7065146;3329666;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;TRUE;kiilleliuske;160;37;30;;;;;KM 12824_1;23,55763583;63,64626253
SA;a27;KM;25193;;Nurmes;Käpyläntien ja Koulukadun risteys;7065235;3589906;110;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Adze-chisel;;Kouru-tasataltta;1;;FALSE;sädekiviliuske;123;45;28;;;;;KM 25193;28,81314827;63,67684218
SA;uusi 1468;KM;19590;;Kiuruvesi;Nurkkala;7065308;3491308;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;2;;FALSE;;170;159;17;;;;;KM 19590;26,82085662;63,68880026
SA;691010023;KM;27538;1;Reisjärvi;Lehtola;7065333;3391108;125;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;porfyyri;157;50;25;;;;;KM 27538_1;24,79655862;63,67226825
SA;691010023;KM;27538;2;Reisjärvi;Lehtola;7065333;3391108;125;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Primitive axe;;Alkeellinen kirves;3;;FALSE;harmaa liuske;135;62;15;;;;;KM 27538_2;24,79655862;63,67226825
SA;885010023;KM;23447;;Kokkola;Isomaa;7065355;3352689;116;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;FALSE;vihreäliuske;106;35;25;;;;suoraselkäinen;KM 23447;24,02144202;63,65850054
SA;uusi 916;KM;30862;2;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;2;;FALSE;sädekiviliuske;151;73;56;;;;;KM 30862_2;25,95214662;63,6882289
SA;uusi 916;KM;30862;3;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Stone axe;;Kivikirves;1;;FALSE;sädekiviliuske;137;56;26;;;;;KM 30862_3;25,95214662;63,6882289
SA;uusi 916;KM;30862;4;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. symmetrinen;FALSE;hiekkakivi;;;;65;93;57;;KM 30862_4;25,95214662;63,6882289
SA;uusi 916;KM;30862;5;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. symmetrinen;FALSE;hiekkakivi;118;89;41;;;;;KM 30862_5;25,95214662;63,6882289
SA;uusi 916;KM;30862;6;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. epäsymmetrinen;FALSE;hiekkakivi;;;;;;;kahtena kappaleena;KM 30862_6;25,95214662;63,6882289
SA;uusi 916;KM;30862;7;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. epäsymmetrinen;FALSE;hiekkakivi;87;86;55;;;;;KM 30862_7;25,95214662;63,6882289
SA;uusi 916;KM;30862;8;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. epäsymmetrinen;FALSE;kiillegneissi;94;116;21;;;;;KM 30862_8;25,95214662;63,6882289
SA;uusi 916;KM;30862;9;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. epäsymmetrinen;FALSE;hiekkakivi;180;90;19;;;;;KM 30862_9;25,95214662;63,6882289
SA;uusi 916;KM;30862;10;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. symmetrinen;FALSE;kiillegneissi;112;95;26;;;;pykälät reiän vieressä. moderni?;KM 30862_10;25,95214662;63,6882289
SA;uusi 916;KM;30862;11;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Perforated stone;;Reikäkivi;1;Reikäkivi. symmetrinen;FALSE;hiekkakivi;198;77;37;;;;;KM 30862_11;25,95214662;63,6882289
SA;uusi 916;KM;30862;12;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone knife;Slate knife;;Liuskeveitsi;3;;FALSE;sädekiviliuske;192;35;19;;;;;KM 30862_12;25,95214662;63,6882289
SA;uusi 916;KM;30862;13;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Adze-chisel;;Kouru-tasataltta;2;;FALSE;sädekiviliuske;110;47;26;;;;;KM 30862_13;25,95214662;63,6882289
SA;uusi 916;KM;30862;14;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;FALSE;sädekiviliuske;96;24;8;;;;suoraselkäinen;KM 30862_14;25,95214662;63,6882289
SA;uusi 916;KM;30862;15;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Stone adze;;Kourutaltta;1;;FALSE;sädekiviliuske;69;20;14;;;;Kourutaltta. käyräselkäinen;KM 30862_15;25,95214662;63,6882289
SA;uusi 916;KM;30862;16;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Northbothnian chisel;;Pohjalainen tasataltta;2;;FALSE;sädekiviliuske;88;38;18;;;;;KM 30862_16;25,95214662;63,6882289
SA;uusi 916;KM;30862;17;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;South Finnish chisel;;Eteläsuomalainen tasataltta;2;;FALSE;sädekiviliuske;96;42;18;;;;;KM 30862_17;25,95214662;63,6882289
SA;uusi 916;KM;30862;18;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Northbothnian chisel;;Pohjalainen tasataltta;1;;FALSE;sädekiviliuske;138;52;18;;;;;KM 30862_18;25,95214662;63,6882289
SA;uusi 916;KM;30862;19;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Northbothnian chisel;;Pohjalainen tasataltta;2;;FALSE;sädekiviliuske;100;34;18;;;;;KM 30862_19;25,95214662;63,6882289
SA;uusi 916;KM;30862;20;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;sädekiviliuske;66;36;11;;;;;KM 30862_20;25,95214662;63,6882289
SA;uusi 916;KM;30862;22;Pyhäjärvi;Pyhäjärvi?;7065657;3448329;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Stone chisel;;Tasataltta;1;;FALSE;sädekiviliuske;76;36;12;;;;;KM 30862_22;25,95214662;63,6882289
SA;kuopio143;KHMESIE;4331;1;Kiuruvesi;Taivallahti;7065998;3486570;;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;Northbothnian adze;;Pohjalainen kourutaltta;1;;FALSE;sädekiviliuske;103;42;18;;;;;KHMESIE 4331_1;26,72503266;63,69483893
SA;x251;KM;17621;;Kiuruvesi;Luupujoki Järvelä;7066025;3489506;;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone chisel;Primitive chisel;;Alkeellinen taltta;1;;FALSE;diabaasi;75;38;13;;;;;KM 17621;26,78438573;63,69518231
SA;288010024;KM;11256;;Kruunupyy;Nedervetil-Åsvägen A;7066065;3330321;51;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;Stone artefacts;Stone shaft-hole axe;Knob battle axe;;Nuppivasarakirves;2;;FALSE;porfyyri;;;;86;44;39;;KM 11256;23,56983675;63,65480754
SA;uusi 6913;KM;1799;;Kiuruvesi;Osmanginjoki;7066138;3477519;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone adze;East Carelian adze;;Itäkarjalainen kourutaltta;1;;TRUE;vihreäliuske;191;44;30;;;;;KM 1799;26,54203892;63,69562898
SA;263010008;KHMESIE;6264;1;Kiuruvesi;Sirola;7066160;3486550;130;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Stone axe;Ice pick;;Tuura;1;;TRUE;kiillepitoinen kivi;293;63;41;;;;Lähellä oikoteräisyyttä.;KHMESIE 6264_1;26,72461421;63,69629141
SA;263010008;KHMESIE;6264;2;Kiuruvesi;Sirola;7066160;3486550;130;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Other stone artefact;Other stone artefact;;Kiviesine;1;;FALSE;kiillepitoinen liuske;;;;66;31;12;;KHMESIE 6264_2;26,72461421;63,69629141
SA;uusi 331;KM;24022;;Nurmes;Uramo;7066201;3597329;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Stone artefacts;Perforated stone tool;Globular mace head;;Pallonuija;1;;FALSE;vuolukivi;110;110;82;;;;;KM 24022;28,96363211;63,68353667
